Seed,Theta,A,Payoff
33,4.0,1,"[37057.875, 55470.600000000006, 67134.375, 72729.525, 74527.95, 74925.225, 74985.225]"
33,4.1,1,"[38411.7, 56607.524999999994, 68244.85, 73581.625, 75498.4, 75886.225, 75977.2]"
33,4.199999999999999,1,"[37798.84999999999, 56527.34999999999, 68933.775, 74422.07500000001, 76261.02500000001, 76830.82500000001, 76969.20000000001, 76992.30000000002]"
33,4.299999999999999,1,"[38796.149999999994, 58778.32499999999, 70511.84999999998, 75950.17499999999, 77626.275, 77938.04999999999, 77992.19999999998]"
33,4.399999999999999,1,"[39518.524999999994, 59813.92499999999, 72099.925, 77072.17499999999, 78755.1, 78984.20000000001]"
33,4.499999999999998,1,"[39727.84999999999, 59419.14999999999, 71874.84999999999, 77315.52499999998, 79257.79999999999, 79832.67499999999, 79952.0, 79991.99999999999]"
33,4.599999999999998,1,"[40970.32499999998, 61469.62499999998, 73414.04999999997, 78741.67499999996, 80441.32499999997, 80846.09999999995, 80943.29999999996, 80983.79999999996]"
33,4.6999999999999975,1,"[40627.77499999998, 61250.54999999998, 73915.24999999999, 79671.42499999997, 81565.84999999998, 81893.62499999999, 81975.39999999998, 81983.59999999998]"
33,4.799999999999997,1,"[41539.54999999999, 62158.09999999998, 75164.64999999998, 80685.27499999997, 82361.34999999998, 82858.44999999997, 82966.57499999997]"
33,4.899999999999997,1,"[41445.29999999999, 62227.27499999998, 75273.52499999997, 81119.02499999997, 83210.62499999997, 83831.99999999996, 83991.59999999995]"
33,4.9999999999999964,1,"[42939.07499999998, 64011.24999999997, 76433.42499999999, 82332.64999999998, 84328.72499999999, 84846.775, 84965.99999999999, 84991.49999999999]"
