Seed,Theta,A,Social_Welfare
16,4.0,1,"[17278.899999999994, 25829.175000000003, 31251.375, 33800.325, 34677.625, 34922.55, 34971.774999999994, 34993.0]"
16,4.1,1,"[17464.25, 26129.175000000003, 31463.875, 33919.4, 34741.44999999999, 34951.00000000001, 34992.77499999999]"
16,4.199999999999999,1,"[17584.999999999996, 26362.774999999998, 31690.799999999996, 34087.175000000025, 34769.00000000002, 34944.00000000002, 34993.22500000002]"
16,4.299999999999999,1,"[17895.799999999996, 26735.975, 31931.174999999996, 34114.72499999999, 34807.50000000001, 34958.00000000001]"
16,4.399999999999999,1,"[17359.125, 26196.6, 31396.549999999996, 33833.82500000001, 34702.65000000001, 34927.10000000001, 34975.42500000002, 34993.52500000002]"
16,4.499999999999998,1,"[17627.475, 26310.975, 31715.074999999997, 34071.47499999999, 34808.175, 34968.500000000015]"
16,4.599999999999998,1,"[17519.350000000002, 26182.274999999994, 31399.22499999999, 33894.07499999998, 34702.49999999998, 34948.17499999998, 34996.72499999999]"
16,4.6999999999999975,1,"[17483.399999999998, 26142.19999999999, 31289.649999999987, 33787.75, 34717.40000000001, 34916.9, 34982.72500000001, 34993.0]"
16,4.799999999999997,1,"[17128.725, 25767.775, 31103.550000000003, 33690.325, 34695.27499999999, 34940.725, 34985.999999999985]"
16,4.899999999999997,1,"[17798.749999999996, 26460.024999999994, 31610.450000000004, 34041.974999999984, 34793.95, 34985.999999999985]"
16,4.9999999999999964,1,"[17640.925000000007, 26366.925000000003, 31651.399999999994, 34006.45000000002, 34755.45000000002, 34975.50000000001, 34996.50000000004]"
