Seed,Theta,A,Payoff
36,4.0,1,"[36778.725, 55464.9, 67096.35, 72728.625, 74498.625, 74865.375, 74992.5]"
36,4.1,1,"[37573.424999999996, 56135.399999999994, 68138.275, 73660.775, 75354.225, 75779.6, 75924.0]"
36,4.199999999999999,1,"[38705.125, 58050.149999999994, 69722.15, 74952.925, 76530.52500000002, 76961.50000000003, 76992.30000000002]"
36,4.299999999999999,1,"[38650.799999999996, 58014.14999999999, 69754.49999999999, 75270.525, 77352.82499999998, 77906.39999999998]"
36,4.399999999999999,1,"[39608.42499999999, 59478.79999999999, 71456.54999999999, 76955.54999999999, 78487.175, 78913.325]"
36,4.499999999999998,1,"[39305.04999999999, 59097.42499999999, 71252.72499999998, 77249.04999999999, 79472.22499999999, 79936.22499999998, 79992.0]"
36,4.599999999999998,1,"[40189.64999999999, 60256.87499999997, 72739.27499999997, 78375.59999999996, 80425.12499999996, 80894.24999999997, 80983.79999999996]"
36,4.6999999999999975,1,"[41571.14999999999, 61789.02499999997, 74399.94999999997, 79829.39999999998, 81476.4, 81934.4]"
36,4.799999999999997,1,"[40854.999999999985, 61162.474999999984, 74183.44999999998, 80368.89999999997, 82344.29999999996, 82851.04999999996, 82991.92499999996]"
36,4.899999999999997,1,"[42343.499999999985, 63352.27499999998, 75803.99999999997, 81540.67499999996, 83362.94999999995, 83873.99999999994, 83991.59999999995]"
36,4.9999999999999964,1,"[42660.89999999998, 63713.424999999974, 76314.87499999997, 82296.77499999998, 84235.89999999998, 84796.9, 84949.22499999998, 84991.72499999998]"
