Seed,Theta,A,Social_Welfare
6,4.0,1,"[17212.225, 25736.875, 31492.274999999994, 34077.125, 34797.675, 34965.67499999999, 34996.725000000006]"
6,4.1,1,"[17680.0, 26294.77500000001, 31641.199999999997, 34063.425, 34734.67500000002, 34961.725000000006, 34996.5]"
6,4.199999999999999,1,"[17437.174999999996, 26164.374999999996, 31540.52500000001, 33967.50000000001, 34729.825000000026, 34937.00000000003, 34993.000000000015]"
6,4.299999999999999,1,"[17836.575, 26659.274999999994, 31868.300000000003, 33995.275, 34800.94999999999, 34978.99999999999]"
6,4.399999999999999,1,"[17671.350000000006, 26357.825000000004, 31794.325000000004, 34143.77500000001, 34811.67500000001, 34968.72500000001, 34993.00000000003]"
6,4.499999999999998,1,"[17732.75, 26497.35, 31728.02500000001, 34069.3, 34783.90000000001, 34954.499999999985, 34993.0]"
6,4.599999999999998,1,"[17767.024999999994, 26548.249999999993, 31881.15, 34221.29999999999, 34829.624999999985, 34985.774999999994]"
6,4.6999999999999975,1,"[17672.3, 26429.675000000003, 31636.57499999999, 34039.65, 34814.950000000004, 34965.00000000002]"
6,4.799999999999997,1,"[17550.550000000003, 26311.800000000003, 31688.775, 34121.725, 34836.174999999996, 34971.99999999999, 34992.99999999999]"
6,4.899999999999997,1,"[17304.299999999996, 26132.800000000003, 31339.525, 33742.47499999999, 34595.12499999998, 34919.94999999999, 34979.224999999984, 34992.999999999985]"
6,4.9999999999999964,1,"[17214.7, 26176.025, 31448.850000000006, 33926.62500000002, 34776.22500000003, 34958.22500000001, 34989.50000000002, 34996.50000000002]"
