Seed,Theta,A,Social_Welfare
19,4.0,1,"[17421.899999999994, 25947.824999999997, 31499.79999999999, 33976.600000000006, 34777.125, 34964.774999999994, 34996.5]"
19,4.1,1,"[17712.550000000003, 26250.300000000007, 31598.825000000004, 33908.900000000016, 34727.000000000015, 34940.49999999999, 34989.5, 34996.5]"
19,4.199999999999999,1,"[17542.174999999996, 26347.125, 31741.80000000001, 34083.00000000003, 34758.50000000002, 34941.17500000003, 34989.725000000035]"
19,4.299999999999999,1,"[17527.95, 25915.449999999993, 31439.399999999994, 33902.5, 34710.47499999999, 34940.725, 34982.724999999984]"
19,4.399999999999999,1,"[17546.575, 26435.375, 31768.700000000004, 34081.07500000001, 34818.67500000002, 34961.50000000002, 34993.00000000003]"
19,4.499999999999998,1,"[17350.225, 26318.074999999997, 31740.02500000001, 34098.125, 34797.59999999999, 34958.000000000015, 34989.27500000001]"
19,4.599999999999998,1,"[17304.774999999994, 26062.149999999994, 31348.85, 33829.6, 34741.44999999998, 34968.274999999994]"
19,4.6999999999999975,1,"[17556.3, 25968.975, 31249.574999999997, 33832.700000000004, 34736.6, 34930.00000000001, 34989.50000000002, 34996.500000000015]"
19,4.799999999999997,1,"[17730.55, 26486.800000000003, 31753.199999999997, 34033.99999999999, 34759.399999999994, 34954.725, 34989.50000000001]"
19,4.899999999999997,1,"[17199.174999999996, 25800.374999999993, 31139.42499999999, 33827.499999999985, 34710.62499999999, 34961.724999999984, 34992.999999999985]"
19,4.9999999999999964,1,"[17287.325, 26046.774999999994, 31558.100000000006, 34027.22500000001, 34783.675000000025, 34979.22500000003]"
