Seed,Theta,A,Cooperator_Frequency
13,4.0,1,"[4909, 7400, 9003, 9686, 9928, 9991]"
13,4.1,1,"[4982, 7459, 9006, 9704, 9924, 9986, 9999]"
13,4.199999999999999,1,"[5023, 7488, 9021, 9706, 9928, 9988, 9998]"
13,4.299999999999999,1,"[5076, 7513, 9039, 9707, 9942, 9991]"
13,4.399999999999999,1,"[5011, 7474, 8966, 9671, 9921, 9983, 9992, 9997, 9999]"
13,4.499999999999998,1,"[5053, 7509, 9042, 9721, 9934, 9993]"
13,4.599999999999998,1,"[4891, 7483, 9063, 9733, 9938, 9984, 9994, 9998]"
13,4.6999999999999975,1,"[5077, 7572, 9024, 9713, 9935, 9990]"
13,4.799999999999997,1,"[4931, 7403, 9004, 9683, 9902, 9983, 9994, 9999]"
13,4.899999999999997,1,"[4968, 7421, 8982, 9695, 9950, 9996, 9999]"
13,4.9999999999999964,1,"[5029, 7504, 9030, 9701, 9926, 9985, 9994, 9997]"
