Seed,Theta,A,Payoff
23,4.0,1,"[38061.375, 56679.525, 67884.0, 72690.525, 74490.225, 74902.725, 74977.05, 74992.275]"
23,4.1,1,"[38258.024999999994, 57184.049999999996, 68514.67499999999, 73639.32500000001, 75432.25, 75909.25, 75992.4]"
23,4.199999999999999,1,"[38777.49999999999, 57574.54999999999, 69546.17499999999, 74798.475, 76299.52500000002, 76807.27500000002, 76961.50000000003, 76976.90000000002]"
23,4.299999999999999,1,"[38564.99999999999, 57797.17499999999, 70362.59999999999, 75864.29999999999, 77586.82499999998, 77930.69999999998, 77984.84999999998]"
23,4.399999999999999,1,"[39318.57499999999, 58897.274999999994, 70748.69999999998, 76537.22499999998, 78392.825, 78928.9, 78992.1]"
23,4.499999999999998,1,"[40221.09999999999, 60581.999999999985, 72619.15, 77618.025, 79463.775, 79871.775, 79976.0]"
23,4.599999999999998,1,"[40789.57499999998, 60443.249999999985, 72368.47499999998, 77817.37499999997, 80239.04999999996, 80830.12499999997, 80951.39999999997, 80975.69999999997, 80991.89999999997]"
23,4.6999999999999975,1,"[40941.42499999999, 61534.54999999999, 74182.24999999997, 79793.07499999998, 81434.19999999998, 81917.99999999999, 81983.59999999998]"
23,4.799999999999997,1,"[41563.999999999985, 61934.674999999974, 74618.64999999998, 80477.47499999998, 82328.37499999997, 82884.24999999997, 82975.09999999996, 82991.69999999997]"
23,4.899999999999997,1,"[42425.24999999998, 62723.62499999997, 75662.47499999996, 81750.82499999997, 83413.34999999995, 83950.04999999996, 83991.59999999995]"
23,4.9999999999999964,1,"[42605.69999999998, 64306.949999999975, 76942.22499999998, 82688.44999999998, 84379.94999999998, 84846.99999999999, 84965.99999999999]"
