Seed,Theta,A,Social_Welfare
46,4.0,1,"[17523.25, 26222.449999999997, 31748.600000000006, 34033.425, 34738.175, 34923.0, 34985.774999999994]"
46,4.1,1,"[17623.050000000003, 26259.15, 31505.15, 34009.8, 34759.4, 34968.50000000001, 34992.99999999999]"
46,4.199999999999999,1,"[17532.924999999996, 26178.450000000004, 31511.925000000003, 33948.075000000004, 34752.17500000001, 34937.22500000002, 34979.900000000016, 34989.725000000035, 34993.450000000026]"
46,4.299999999999999,1,"[17431.675, 26164.24999999999, 31429.975, 33889.249999999985, 34730.725, 34940.275, 34986.0, 34996.49999999999]"
46,4.399999999999999,1,"[17417.025, 26135.374999999993, 31511.20000000001, 33944.650000000016, 34769.67500000001, 34965.22500000002]"
46,4.499999999999998,1,"[17605.525, 26184.25, 31464.625000000015, 33956.77500000001, 34751.725000000006, 34947.5, 34986.000000000015]"
46,4.599999999999998,1,"[17320.025, 25989.074999999997, 31366.699999999983, 33956.62499999997, 34744.04999999998, 34929.99999999999, 34992.99999999998]"
46,4.6999999999999975,1,"[17399.175, 25997.425000000003, 31469.725, 33994.70000000002, 34815.62500000002, 34968.50000000001, 34993.0]"
46,4.799999999999997,1,"[17778.574999999997, 26538.324999999997, 31755.950000000004, 34128.5, 34825.899999999994, 34972.450000000004]"
46,4.899999999999997,1,"[17423.824999999997, 26289.675000000003, 31709.850000000006, 33988.04999999998, 34762.67499999998, 34951.22499999998, 34992.999999999985, 34996.49999999998]"
46,4.9999999999999964,1,"[17360.374999999996, 26262.050000000003, 31477.65000000001, 33908.45000000002, 34755.00000000002, 34947.50000000002, 34989.50000000002]"
