Seed,Theta,A,Social_Welfare
29,4.0,1,"[17375.775, 25884.5, 31402.0, 33991.175, 34765.05, 34961.5]"
29,4.1,1,"[17359.699999999997, 26016.325000000004, 31515.875, 33772.02500000001, 34621.77500000001, 34919.05, 34985.775]"
29,4.199999999999999,1,"[17376.699999999997, 25878.725000000002, 31348.02500000001, 33808.825000000004, 34699.900000000016, 34951.22500000003, 34993.22500000002]"
29,4.299999999999999,1,"[17377.424999999992, 26078.350000000002, 31570.1, 34018.37499999999, 34749.12499999999, 34954.5, 34993.00000000001]"
29,4.399999999999999,1,"[17512.275, 25998.35000000001, 31461.200000000004, 34018.2, 34757.60000000001, 34961.50000000002]"
29,4.499999999999998,1,"[17369.124999999993, 25824.550000000003, 31238.90000000001, 33831.07500000001, 34713.22499999999, 34951.45, 34996.72499999999]"
29,4.599999999999998,1,"[17316.074999999997, 25915.47499999999, 31271.225, 33774.54999999998, 34674.049999999996, 34961.27499999998, 34992.99999999998]"
29,4.6999999999999975,1,"[17385.325000000004, 25951.999999999993, 31390.475000000006, 33847.475, 34661.85000000002, 34950.775000000016, 34993.0]"
29,4.799999999999997,1,"[17512.8, 26343.550000000003, 31494.675000000017, 33906.200000000004, 34758.5, 34957.99999999999, 34992.99999999999]"
29,4.899999999999997,1,"[17642.399999999994, 26417.5, 31612.90000000001, 33926.399999999994, 34737.72499999998, 34929.549999999974, 34971.77499999999, 34985.999999999985, 34989.49999999998, 34996.49999999998]"
29,4.9999999999999964,1,"[17620.024999999998, 26341.375, 31604.20000000001, 33917.025, 34692.45000000002, 34937.22500000001, 34989.72500000001]"
