Seed,Theta,A,Social_Welfare
10,4.0,1,"[17820.75, 26457.625, 31912.925000000017, 34139.899999999994, 34797.0, 34940.5, 34992.774999999994]"
10,4.1,1,"[17265.724999999995, 26027.575000000004, 31353.67500000001, 33853.500000000015, 34749.275, 34951.225]"
10,4.199999999999999,1,"[17545.025, 26242.099999999995, 31588.174999999996, 34012.40000000001, 34793.27500000003, 34968.50000000002, 34996.50000000002]"
10,4.299999999999999,1,"[17284.075, 26075.149999999994, 31277.875, 33761.44999999998, 34658.34999999999, 34937.90000000001, 34993.44999999999, 34996.725]"
10,4.399999999999999,1,"[17516.574999999997, 26221.200000000004, 31570.225000000006, 33940.40000000001, 34716.725, 34961.50000000002, 34993.00000000003]"
10,4.499999999999998,1,"[17753.324999999997, 26537.225000000006, 31705.250000000015, 33996.40000000001, 34769.22499999999, 34954.5, 34993.0]"
10,4.599999999999998,1,"[17565.725000000002, 26486.59999999999, 31603.799999999996, 33999.52499999998, 34755.449999999975, 34951.22499999998, 34993.224999999984]"
10,4.6999999999999975,1,"[17652.25, 26273.125, 31665.725, 34040.80000000001, 34752.7, 34947.72500000001, 34986.00000000001]"
10,4.799999999999997,1,"[17566.225, 26291.799999999996, 31600.774999999987, 34062.450000000004, 34832.22500000001, 34979.0]"
10,4.899999999999997,1,"[17583.175, 26307.925000000003, 31571.44999999999, 33981.724999999984, 34748.22499999999, 34944.224999999984, 34985.99999999997, 34993.44999999997, 34996.724999999984]"
10,4.9999999999999964,1,"[17735.975000000002, 26417.90000000001, 31537.45000000001, 33914.32500000002, 34747.775000000016, 34958.45000000002]"
