Seed,Theta,A,Payoff
27,4.0,1,"[37375.274999999994, 56033.25000000001, 67586.17499999999, 72578.92499999999, 74296.575, 74880.225, 74985.0]"
27,4.1,1,"[37592.99999999999, 56103.35, 67974.4, 73568.45000000001, 75362.275, 75825.2, 75969.6, 75992.4]"
27,4.199999999999999,1,"[38827.22499999999, 57977.049999999996, 69682.325, 74946.35, 76600.05000000002, 76900.35000000002]"
27,4.299999999999999,1,"[39269.774999999994, 58901.54999999999, 70435.04999999999, 75707.24999999999, 77470.64999999998, 77875.04999999999, 77992.19999999998]"
27,4.399999999999999,1,"[39443.274999999994, 59439.44999999999, 71621.47499999998, 76898.825, 78360.475, 78882.55000000002, 78992.32500000001]"
27,4.499999999999998,1,"[39335.79999999999, 59521.874999999985, 71810.25, 77745.12499999999, 79399.99999999999, 79864.0, 79983.99999999999, 79992.0]"
27,4.599999999999998,1,"[40044.89999999998, 60324.07499999998, 72864.14999999997, 78498.97499999996, 80441.99999999996, 80902.79999999996, 80991.89999999997]"
27,4.6999999999999975,1,"[40597.749999999985, 60853.79999999998, 73413.32499999997, 79630.87499999999, 81475.42499999999, 81885.19999999998, 81983.59999999998]"
27,4.799999999999997,1,"[41693.79999999999, 62535.54999999998, 75090.84999999998, 80993.19999999997, 82593.74999999997, 82983.39999999997, 82991.69999999997]"
27,4.899999999999997,1,"[42518.32499999998, 64117.72499999998, 76673.62499999997, 82125.89999999997, 83597.24999999997, 83932.79999999996, 83974.57499999995, 83991.82499999995]"
27,4.9999999999999964,1,"[42476.82499999998, 63242.09999999998, 76534.89999999997, 82236.82499999998, 84346.39999999998, 84864.22499999998, 84982.99999999999]"
