Seed,Theta,A,Social_Welfare
8,4.0,1,"[17620.649999999994, 26088.77500000001, 31547.75, 34022.774999999994, 34752.84999999999, 34961.5, 34993.0]"
8,4.1,1,"[17687.699999999997, 26147.17500000001, 31426.774999999994, 33945.0, 34691.32500000001, 34933.049999999996, 34985.99999999999]"
8,4.199999999999999,1,"[17506.249999999996, 26129.95, 31517.275, 33958.125000000015, 34734.22500000003, 34954.50000000003, 34996.50000000002]"
8,4.299999999999999,1,"[17658.05, 26493.599999999995, 31675.54999999998, 34076.899999999994, 34793.05, 34961.49999999999, 34989.72499999999]"
8,4.399999999999999,1,"[17963.350000000002, 26716.85, 31916.299999999996, 34200.22500000001, 34823.00000000002, 34944.75000000002, 34993.00000000003]"
8,4.499999999999998,1,"[17535.35, 26517.800000000003, 31772.699999999997, 34023.125000000015, 34803.77500000001, 34972.0, 34996.5]"
8,4.599999999999998,1,"[17629.550000000003, 26242.174999999996, 31548.275, 33954.47499999999, 34752.174999999974, 34940.49999999998, 34992.99999999998]"
8,4.6999999999999975,1,"[17711.95, 26524.124999999993, 31758.77500000001, 34094.62500000001, 34761.775000000016, 34961.95000000001]"
8,4.799999999999997,1,"[17564.624999999996, 26098.425000000003, 31377.25, 33808.20000000001, 34704.874999999985, 34943.77500000001, 34992.99999999999]"
8,4.899999999999997,1,"[17304.5, 26182.0, 31640.82500000001, 34008.975, 34790.44999999998, 34964.99999999997, 34996.49999999998]"
8,4.9999999999999964,1,"[17662.750000000004, 26446.125, 31728.274999999994, 34136.85000000003, 34846.22500000001, 34975.50000000004, 34989.50000000004, 34996.50000000004]"
