Seed,Theta,A,Payoff
37,4.0,1,"[37686.675, 56200.575, 67854.375, 73073.4, 74610.67499999999, 74910.45, 74985.225]"
37,4.1,1,"[38438.625, 57647.2, 69092.95000000001, 74116.775, 75612.625, 75931.375]"
37,4.199999999999999,1,"[38411.95, 57129.524999999994, 68975.4, 74526.725, 76422.27500000002, 76869.32500000003, 76969.20000000001, 76984.6]"
37,4.299999999999999,1,"[38730.74999999999, 58305.07499999999, 70152.525, 75557.47499999998, 77461.34999999998, 77922.22499999998, 77992.19999999998]"
37,4.399999999999999,1,"[39572.97499999999, 59386.62499999999, 71561.79999999999, 76821.54999999999, 78416.6, 78889.4, 78984.20000000001]"
37,4.499999999999998,1,"[39480.52499999999, 59273.42499999999, 71569.5, 77241.87499999999, 79264.22499999998, 79855.99999999999, 79983.99999999999, 79992.0]"
37,4.599999999999998,1,"[40812.899999999994, 61530.07499999998, 73490.84999999998, 78766.42499999996, 80466.07499999995, 80935.42499999996, 80983.79999999996]"
37,4.6999999999999975,1,"[41931.02499999998, 62817.69999999998, 74591.69999999997, 79788.17499999999, 81419.74999999997, 81870.22499999999, 81976.22499999998, 81992.54999999999]"
37,4.799999999999997,1,"[41957.624999999985, 62433.49999999998, 74593.82499999998, 80371.14999999997, 82477.77499999998, 82891.87499999997, 82983.39999999997]"
37,4.899999999999997,1,"[42059.17499999998, 62495.84999999998, 75608.17499999997, 81531.07499999997, 83470.57499999995, 83890.57499999995]"
37,4.9999999999999964,1,"[42371.52499999998, 63778.12499999997, 76867.14999999997, 82687.99999999999, 84523.09999999998, 84923.04999999999, 84991.5]"
