Seed,Theta,A,Payoff
40,4.0,1,"[37050.075, 55719.75000000001, 67547.70000000001, 72969.97499999999, 74574.07500000001, 74873.625, 74985.0]"
40,4.1,1,"[38278.875, 56390.2, 68179.0, 73514.8, 75270.175, 75870.35, 75992.4]"
40,4.199999999999999,1,"[38553.399999999994, 57664.274999999994, 69464.4, 74653.30000000002, 76299.75000000001, 76830.37500000003, 76969.20000000001]"
40,4.299999999999999,1,"[38326.125, 57515.09999999999, 69914.625, 75396.14999999998, 77362.2, 77821.27499999998, 77945.4]"
40,4.399999999999999,1,"[39243.37499999999, 58723.27499999999, 71310.44999999998, 76820.04999999999, 78573.625, 78913.1, 78992.1]"
40,4.499999999999998,1,"[40714.59999999999, 60944.07499999998, 73047.92499999999, 77856.22499999998, 79376.44999999998, 79856.22499999999, 79967.99999999999]"
40,4.599999999999998,1,"[40176.44999999999, 60103.34999999998, 72804.14999999997, 78489.44999999997, 80457.52499999997, 80918.99999999997, 80991.89999999997]"
40,4.6999999999999975,1,"[40668.774999999994, 60795.02499999998, 73268.57499999998, 79139.77499999998, 81230.32499999998, 81885.42499999999]"
40,4.799999999999997,1,"[42129.89999999999, 63095.84999999998, 75313.07499999998, 80759.22499999998, 82510.07499999997, 82916.77499999997, 82966.79999999996, 82991.92499999996]"
40,4.899999999999997,1,"[41449.42499999999, 62568.74999999997, 75779.54999999997, 81641.24999999996, 83354.77499999997, 83882.62499999994, 83991.82499999995]"
40,4.9999999999999964,1,"[42683.39999999998, 64392.39999999997, 77138.02499999998, 82619.54999999997, 84447.275, 84889.72499999999, 84974.5]"
