Seed,Theta,A,Social_Welfare
37,4.0,1,"[10049.45, 14979.399999999994, 17944.949999999997, 19324.949999999997, 19822.300000000003, 19960.15]"
37,4.1,1,"[10114.55, 15122.650000000001, 18117.850000000006, 19404.30000000001, 19859.55000000001, 19980.000000000007, 19998.000000000015]"
37,4.199999999999999,1,"[9978.900000000005, 14894.050000000007, 18030.05000000001, 19479.250000000007, 19879.55000000001, 19973.70000000001, 19998.000000000007]"
37,4.299999999999999,1,"[9929.299999999996, 14906.2, 18021.100000000006, 19377.999999999985, 19874.149999999994, 19979.999999999993, 19997.999999999993]"
37,4.399999999999999,1,"[10019.250000000004, 15100.799999999996, 18130.6, 19431.9, 19870.300000000003, 19982.299999999996]"
37,4.499999999999998,1,"[9870.349999999999, 14783.250000000007, 17864.100000000006, 19351.90000000001, 19878.0, 19980.0, 19998.0]"
37,4.599999999999998,1,"[10079.400000000001, 15121.449999999997, 18170.1, 19499.04999999999, 19890.749999999978, 19985.999999999978, 19997.999999999985]"
37,4.6999999999999975,1,"[10228.95, 15343.250000000007, 18294.049999999996, 19543.84999999999, 19866.54999999999, 19954.35, 19976.75, 19986.850000000006, 19992.69999999999, 19998.5]"
37,4.799999999999997,1,"[10110.75, 15111.649999999994, 18117.249999999993, 19449.25, 19855.700000000004, 19976.149999999987, 19993.85]"
37,4.899999999999997,1,"[10014.249999999996, 14890.949999999997, 18020.300000000003, 19458.000000000007, 19896.300000000003, 19983.850000000013, 19996.15000000001]"
37,4.9999999999999964,1,"[9969.350000000002, 14820.900000000009, 17982.200000000004, 19461.550000000025, 19844.000000000007, 19977.850000000013, 19998.000000000022]"
