Seed,Theta,A,Payoff
9,4.0,1,"[30132.4, 44930.35, 54053.75, 58201.2, 59550.75, 59898.75, 59970.3, 59994.15]"
9,4.1,1,"[30651.649999999994, 45634.399999999994, 54688.0, 59129.3, 60555.15000000001, 60926.95000000001, 60981.70000000001, 60987.8, 60987.8, 60993.90000000001]"
9,4.199999999999999,1,"[31178.699999999997, 46611.8, 55918.75, 60172.05, 61584.600000000006, 61907.0]"
9,4.299999999999999,1,"[31789.949999999997, 47551.899999999994, 56851.54999999999, 61049.39999999998, 62516.14999999998, 62899.64999999998, 62981.099999999984]"
9,4.399999999999999,1,"[32139.749999999993, 48098.29999999999, 57704.79999999999, 62143.999999999985, 63609.59999999999, 63942.54999999998, 63993.599999999984]"
9,4.499999999999998,1,"[32188.999999999993, 48330.49999999999, 58437.149999999994, 63031.69999999999, 64467.749999999985, 64902.64999999998]"
9,4.599999999999998,1,"[33181.749999999985, 49924.54999999998, 59744.549999999974, 64073.84999999996, 65458.94999999997, 65861.24999999997, 65960.39999999997, 65986.79999999996]"
9,4.6999999999999975,1,"[33645.84999999999, 50510.19999999998, 60816.34999999998, 65211.299999999974, 66611.09999999998, 66912.74999999997, 66993.29999999997]"
9,4.799999999999997,1,"[34287.749999999985, 51137.049999999974, 61256.299999999974, 66104.44999999997, 67612.54999999996, 67931.99999999997, 67986.39999999997]"
9,4.899999999999997,1,"[34181.19999999998, 51448.049999999974, 62028.39999999998, 67135.24999999997, 68661.89999999997, 68937.89999999997, 68993.09999999998]"
9,4.9999999999999964,1,"[35003.29999999998, 52383.14999999998, 63015.39999999998, 67936.04999999999, 69516.65, 69880.79999999999, 69978.54999999999]"
