Seed,Theta,A,Social_Welfare
8,4.0,1,"[10069.099999999999, 14962.099999999999, 17948.199999999997, 19368.649999999994, 19864.300000000003, 19974.300000000003, 19998.0]"
8,4.1,1,"[10106.8, 15080.850000000006, 18090.050000000003, 19500.15000000001, 19901.850000000013, 19980.000000000015, 19994.000000000015]"
8,4.199999999999999,1,"[10003.5, 15093.850000000002, 18133.550000000003, 19445.850000000006, 19884.000000000007, 19982.000000000015, 19998.000000000007]"
8,4.299999999999999,1,"[10090.700000000004, 15145.200000000008, 18214.949999999997, 19505.999999999993, 19906.44999999999, 19986.149999999994]"
8,4.399999999999999,1,"[10264.900000000005, 15299.799999999996, 18185.549999999996, 19490.6, 19854.449999999997, 19970.149999999994, 19991.999999999993]"
8,4.499999999999998,1,"[10020.899999999998, 15044.050000000003, 18052.050000000003, 19404.300000000003, 19865.850000000006, 19976.300000000003, 19998.0]"
8,4.599999999999998,1,"[10073.699999999997, 14923.250000000007, 18103.749999999993, 19512.199999999983, 19909.999999999978, 19981.999999999985, 19993.999999999993, 19997.999999999985]"
8,4.6999999999999975,1,"[10121.3, 15025.299999999996, 18112.749999999993, 19422.29999999999, 19836.29999999999, 19959.999999999993, 19994.000000000007]"
8,4.799999999999997,1,"[10036.750000000004, 14963.299999999996, 18023.550000000003, 19420.0, 19855.85, 19968.000000000015, 19995.999999999993]"
8,4.899999999999997,1,"[9888.0, 14867.150000000001, 17940.950000000004, 19366.450000000004, 19838.40000000001, 19979.600000000006, 19998.000000000007]"
8,4.9999999999999964,1,"[10093.500000000004, 15032.100000000006, 18097.800000000003, 19478.750000000036, 19881.350000000013, 19988.150000000016]"
