Seed,Theta,A,Social_Welfare
6,4.0,1,"[9836.150000000001, 14848.699999999997, 17951.449999999997, 19363.25, 19858.6, 19964.15, 19986.0, 19996.0]"
6,4.1,1,"[10103.0, 15070.300000000007, 18023.80000000001, 19448.250000000015, 19837.200000000004, 19966.150000000016, 19994.15000000001]"
6,4.199999999999999,1,"[9964.45, 15002.550000000007, 18080.30000000001, 19437.050000000003, 19873.05000000001, 19972.30000000001, 19998.15000000001]"
6,4.299999999999999,1,"[10192.05, 15208.5, 18134.4, 19465.149999999994, 19854.199999999997, 19972.29999999999, 19993.999999999993, 19997.999999999993]"
6,4.399999999999999,1,"[10097.900000000001, 15064.550000000003, 18098.850000000006, 19475.6, 19910.399999999994, 19982.4, 19996.5]"
6,4.499999999999998,1,"[10132.5, 15202.5, 18184.65000000001, 19532.9, 19898.300000000003, 19986.300000000003]"
6,4.599999999999998,1,"[10152.349999999999, 15248.199999999997, 18247.699999999997, 19535.199999999983, 19898.14999999998, 19978.299999999974]"
6,4.6999999999999975,1,"[10098.2, 15135.400000000001, 18125.249999999993, 19514.6, 19910.15, 19981.850000000013, 19998.0]"
6,4.799999999999997,1,"[10028.700000000004, 15050.099999999999, 18155.4, 19415.999999999993, 19863.700000000004, 19979.850000000006]"
6,4.899999999999997,1,"[9888.200000000004, 14881.400000000001, 17940.350000000006, 19398.750000000007, 19898.299999999996, 19976.000000000015, 19996.000000000015]"
6,4.9999999999999964,1,"[9836.8, 14866.050000000003, 17881.25, 19403.20000000002, 19862.45000000002, 19986.000000000007, 19996.000000000007]"
