Seed,Theta,A,Payoff
43,4.0,1,"[29357.75, 44135.2, 53473.149999999994, 57720.2, 59454.3, 59886.0, 59982.0]"
43,4.1,1,"[30926.75, 46901.15, 55578.850000000006, 59477.0, 60670.90000000001, 60963.55000000001]"
43,4.199999999999999,1,"[30827.149999999998, 45954.85, 55544.25, 59922.15, 61373.350000000006, 61807.65, 61956.600000000006]"
43,4.299999999999999,1,"[31085.649999999994, 47231.54999999999, 56738.099999999984, 61222.94999999998, 62540.54999999998, 62943.29999999998]"
43,4.399999999999999,1,"[31781.499999999993, 47944.39999999999, 57734.69999999998, 62258.14999999999, 63679.84999999999, 63916.79999999999, 63980.79999999998]"
43,4.499999999999998,1,"[32409.749999999993, 48686.29999999999, 58669.84999999999, 62997.899999999994, 64570.69999999999, 64928.499999999985, 64993.499999999985]"
43,4.599999999999998,1,"[33010.999999999985, 49544.599999999984, 59438.34999999998, 64132.19999999997, 65530.94999999995, 65914.19999999995]"
43,4.6999999999999975,1,"[32997.69999999998, 49764.54999999998, 60131.94999999997, 64931.049999999974, 66491.24999999997, 66926.74999999997]"
43,4.799999999999997,1,"[33986.19999999999, 51262.84999999998, 61534.09999999997, 66233.34999999996, 67531.39999999997, 67911.59999999996, 67972.79999999996]"
43,4.899999999999997,1,"[34520.29999999999, 51963.39999999998, 62328.34999999998, 66957.89999999998, 68586.14999999997, 68924.24999999997]"
43,4.9999999999999964,1,"[35051.34999999998, 52256.14999999998, 62925.59999999998, 67908.49999999997, 69594.44999999998, 69922.99999999997, 69992.99999999997]"
