Seed,Theta,A,Payoff
3,4.0,1,"[30379.55, 45486.05, 54426.09999999999, 58266.0, 59604.15, 59946.15, 59994.0]"
3,4.1,1,"[30298.299999999996, 45469.950000000004, 54851.350000000006, 59115.850000000006, 60567.200000000004, 60908.80000000001, 60987.8]"
3,4.199999999999999,1,"[30858.6, 46010.2, 55602.85, 60004.5, 61504.45, 61876.0, 61956.600000000006]"
3,4.299999999999999,1,"[31377.849999999995, 46883.84999999999, 56436.94999999998, 61027.84999999998, 62564.99999999998, 62918.099999999984, 62981.09999999998, 62987.39999999998, 62993.69999999998]"
3,4.399999999999999,1,"[32307.59999999999, 48314.09999999999, 57658.19999999998, 62151.14999999999, 63551.69999999998, 63820.349999999984, 63967.999999999985]"
3,4.499999999999998,1,"[31967.14999999999, 48108.399999999994, 58185.69999999999, 62812.04999999999, 64526.54999999999, 64909.44999999998]"
3,4.599999999999998,1,"[33018.99999999999, 49816.499999999985, 59750.549999999974, 64138.49999999996, 65464.79999999996, 65854.49999999996, 65986.64999999997]"
3,4.6999999999999975,1,"[32844.04999999999, 49600.749999999985, 59752.34999999998, 64676.44999999997, 66350.54999999996, 66866.44999999997, 66973.34999999998]"
3,4.799999999999997,1,"[34200.29999999999, 50671.84999999998, 60914.549999999974, 65891.84999999998, 67619.34999999998, 67938.79999999996, 67986.39999999997]"
3,4.899999999999997,1,"[34986.29999999999, 52292.99999999997, 62369.09999999998, 67082.49999999997, 68634.49999999997, 68944.79999999999, 68986.19999999997]"
3,4.9999999999999964,1,"[34466.79999999999, 52115.09999999998, 62923.799999999974, 67866.64999999998, 69545.29999999997, 69936.99999999999, 69992.99999999997]"
