Seed,Theta,A,Social_Welfare
22,4.0,1,"[9897.400000000001, 14982.550000000003, 18028.199999999997, 19391.149999999994, 19846.5, 19960.200000000004, 19986.0, 19998.0]"
22,4.1,1,"[9958.95, 14816.850000000006, 17904.65, 19320.0, 19812.100000000013, 19958.100000000013, 19996.000000000007]"
22,4.199999999999999,1,"[9900.650000000001, 15023.400000000001, 18135.350000000006, 19457.000000000015, 19860.700000000004, 19988.55000000001, 19997.9]"
22,4.299999999999999,1,"[10098.599999999995, 15092.350000000006, 18158.6, 19494.29999999999, 19890.44999999999, 19990.149999999987]"
22,4.399999999999999,1,"[9991.05, 14981.850000000006, 17998.299999999996, 19369.5, 19844.449999999997, 19964.149999999994, 19991.999999999993]"
22,4.499999999999998,1,"[9868.599999999999, 14858.200000000004, 17925.800000000003, 19363.050000000003, 19829.850000000006, 19969.85, 19998.0]"
22,4.599999999999998,1,"[9933.949999999997, 15002.700000000004, 18001.549999999996, 19370.79999999999, 19857.849999999977, 19985.849999999984]"
22,4.6999999999999975,1,"[9892.650000000005, 14823.449999999997, 17898.29999999999, 19317.59999999999, 19862.44999999999, 19985.84999999999, 19998.0]"
22,4.799999999999997,1,"[10015.350000000002, 15068.150000000001, 18083.1, 19448.899999999987, 19866.6, 19978.000000000015, 19995.999999999993]"
22,4.899999999999997,1,"[9895.5, 14936.800000000003, 18043.550000000003, 19419.550000000017, 19864.150000000016, 19966.300000000003, 19992.300000000003, 19996.40000000001, 19997.9]"
22,4.9999999999999964,1,"[10127.399999999998, 15152.350000000006, 18146.800000000003, 19461.70000000002, 19872.30000000001, 19972.000000000022, 19992.000000000022]"
