Seed,Theta,A,Social_Welfare
41,4.0,1,"[9961.75, 14905.949999999997, 18017.25, 19416.449999999997, 19858.0, 19976.0, 19990.0, 19998.0]"
41,4.1,1,"[10254.05, 15291.600000000006, 18080.5, 19365.65, 19832.15000000001, 19976.000000000007]"
41,4.199999999999999,1,"[10016.25, 15028.700000000004, 18000.050000000003, 19427.500000000007, 19876.90000000001, 19984.15000000001, 19998.000000000007]"
41,4.299999999999999,1,"[9913.150000000001, 14903.000000000004, 17978.949999999997, 19443.249999999985, 19874.29999999999, 19965.999999999993, 19991.999999999993, 19997.999999999993]"
41,4.399999999999999,1,"[10155.5, 15048.549999999996, 18065.999999999993, 19462.549999999996, 19882.249999999993, 19980.649999999994]"
41,4.499999999999998,1,"[9966.900000000001, 15096.250000000007, 18063.90000000001, 19463.25, 19894.300000000003, 19992.15]"
41,4.599999999999998,1,"[9752.450000000004, 14705.600000000006, 17877.94999999999, 19367.04999999998, 19850.899999999987, 19960.79999999998, 19997.999999999985]"
41,4.6999999999999975,1,"[10074.899999999998, 15099.349999999999, 18076.449999999997, 19426.449999999997, 19876.699999999997, 19980.85, 19996.29999999999]"
41,4.799999999999997,1,"[9989.299999999996, 14924.750000000007, 18035.25, 19431.40000000001, 19867.849999999984, 19979.850000000006, 19998.0]"
41,4.899999999999997,1,"[10030.75, 15085.650000000009, 18098.000000000015, 19431.65000000001, 19880.449999999997, 19976.15000000001, 19996.000000000015]"
41,4.9999999999999964,1,"[9823.550000000007, 14922.800000000003, 17932.850000000006, 19296.050000000025, 19820.15000000003, 19952.000000000022, 19990.000000000036]"
