Seed,Theta,A,Social_Welfare
32,4.0,1,"[9832.55, 14780.25, 17852.15, 19366.6, 19876.0, 19976.0, 19998.0]"
32,4.1,1,"[9880.650000000001, 14957.400000000001, 18098.000000000007, 19461.200000000004, 19868.600000000013, 19978.000000000015, 19997.850000000013]"
32,4.199999999999999,1,"[10077.050000000003, 15108.449999999997, 18124.750000000007, 19443.350000000013, 19884.600000000006, 19968.300000000003, 19994.000000000015]"
32,4.299999999999999,1,"[10029.899999999998, 14976.000000000004, 18032.149999999994, 19393.69999999999, 19821.54999999999, 19948.149999999987, 19995.999999999993]"
32,4.399999999999999,1,"[10163.400000000001, 15028.699999999997, 18155.85, 19436.499999999993, 19852.15, 19972.15, 19998.0]"
32,4.499999999999998,1,"[9896.899999999998, 14884.949999999997, 17962.15, 19336.15000000001, 19821.4, 19961.700000000004, 19990.0, 19998.0]"
32,4.599999999999998,1,"[9984.349999999999, 15044.700000000004, 18102.899999999987, 19472.69999999999, 19874.349999999984, 19972.14999999998, 19991.999999999985, 19997.999999999985]"
32,4.6999999999999975,1,"[10100.149999999994, 15109.200000000004, 18077.399999999987, 19397.59999999999, 19835.999999999985, 19971.700000000004, 19993.999999999993]"
32,4.799999999999997,1,"[9914.199999999997, 14962.150000000001, 17986.199999999997, 19386.85, 19861.04999999999, 19986.65, 19998.0]"
32,4.899999999999997,1,"[9954.349999999995, 14886.700000000004, 18000.250000000007, 19405.80000000001, 19848.6, 19974.30000000001, 19996.000000000015]"
32,4.9999999999999964,1,"[10017.300000000007, 15102.800000000003, 18101.100000000006, 19469.550000000025, 19859.550000000025, 19980.000000000022, 19998.000000000007]"
