Seed,Theta,A,Payoff
13,4.0,1,"[29456.6, 44772.049999999996, 53868.95, 58200.95, 59592.75, 59934.3]"
13,4.1,1,"[30390.35, 45896.7, 55346.8, 59427.25000000001, 60604.3, 60920.70000000001, 60975.75000000001]"
13,4.199999999999999,1,"[31143.749999999996, 46325.3, 55874.85, 60072.25, 61473.0, 61876.15, 61987.6]"
13,4.299999999999999,1,"[31976.549999999996, 47830.59999999999, 57356.999999999985, 61332.89999999998, 62584.79999999998, 62943.29999999998, 62993.69999999998]"
13,4.399999999999999,1,"[32070.699999999993, 47847.249999999985, 57459.84999999999, 61882.34999999999, 63488.44999999998, 63866.04999999999, 63955.499999999985, 63993.749999999985]"
13,4.499999999999998,1,"[32847.149999999994, 49208.69999999998, 59107.49999999999, 63272.24999999999, 64500.39999999999, 64877.099999999984, 64961.29999999999, 64980.79999999999, 64987.29999999999, 64993.64999999999]"
13,4.599999999999998,1,"[32280.34999999999, 48998.04999999999, 59459.94999999998, 64131.899999999965, 65656.49999999996, 65953.64999999997, 65973.44999999997, 65993.39999999997]"
13,4.6999999999999975,1,"[34012.29999999999, 50657.69999999998, 60066.69999999997, 64870.84999999997, 66457.89999999997, 66920.04999999999, 66993.29999999997]"
13,4.799999999999997,1,"[33529.499999999985, 50144.299999999974, 60664.449999999975, 65837.74999999997, 67598.49999999996, 67931.84999999996, 67993.19999999997]"
13,4.899999999999997,1,"[34277.39999999999, 51308.24999999998, 61587.59999999998, 66474.29999999997, 68344.94999999997, 68861.54999999997, 68979.29999999997]"
13,4.9999999999999964,1,"[35200.599999999984, 52534.39999999998, 63602.299999999974, 68005.74999999997, 69565.99999999999, 69943.99999999999, 69978.99999999997]"
