Seed,Theta,A,Social_Welfare
18,4.0,1,"[10077.400000000001, 15032.400000000001, 18011.699999999997, 19395.4, 19859.850000000006, 19979.399999999994]"
18,4.1,1,"[10009.949999999997, 15031.400000000001, 18074.0, 19452.000000000007, 19888.300000000017, 19982.45000000001, 19996.150000000016]"
18,4.199999999999999,1,"[9865.050000000003, 14929.100000000002, 17963.600000000006, 19382.70000000001, 19845.850000000006, 19959.700000000004, 19996.000000000015]"
18,4.299999999999999,1,"[10240.850000000002, 15101.3, 18094.999999999993, 19403.84999999999, 19824.749999999985, 19959.849999999984, 19987.999999999993, 19998.149999999994]"
18,4.399999999999999,1,"[9969.800000000003, 15140.099999999991, 18126.549999999996, 19488.6, 19910.15, 19990.0, 19996.0, 19998.0]"
18,4.499999999999998,1,"[10025.099999999999, 14985.650000000001, 18085.100000000006, 19378.0, 19846.75, 19966.449999999997, 19994.15, 19998.15]"
18,4.599999999999998,1,"[10016.100000000002, 15085.599999999999, 18083.449999999997, 19493.54999999999, 19859.999999999978, 19971.999999999985, 19989.999999999978, 19997.999999999985]"
18,4.6999999999999975,1,"[9898.400000000005, 15051.75, 18084.25, 19421.69999999999, 19830.399999999987, 19964.200000000004, 19992.15]"
18,4.799999999999997,1,"[10004.900000000001, 15027.699999999997, 18115.999999999993, 19413.649999999994, 19846.6, 19956.450000000004, 19991.999999999985]"
18,4.899999999999997,1,"[9853.7, 14872.650000000001, 17993.550000000003, 19396.600000000006, 19854.450000000004, 19984.000000000007]"
18,4.9999999999999964,1,"[10049.3, 15068.350000000006, 18096.65000000001, 19416.300000000025, 19849.250000000022, 19979.250000000022, 19993.850000000013, 19998.000000000007]"
