Seed,Theta,A,Payoff
25,4.0,1,"[29861.3, 44860.55, 54095.5, 58111.55, 59527.649999999994, 59838.85, 59975.75]"
25,4.1,1,"[30135.499999999996, 45481.2, 54766.95, 59164.0, 60603.40000000001, 60939.00000000001]"
25,4.199999999999999,1,"[31133.249999999996, 46648.7, 55870.15, 60060.35, 61498.25, 61888.55, 61993.8]"
25,4.299999999999999,1,"[31475.999999999996, 47168.95, 56437.249999999985, 61061.29999999998, 62521.94999999998, 62949.749999999985]"
25,4.399999999999999,1,"[32299.049999999996, 48356.499999999985, 57978.349999999984, 62368.29999999999, 63731.499999999985, 63955.19999999998, 63987.19999999998, 63993.599999999984]"
25,4.499999999999998,1,"[32489.94999999999, 48680.84999999999, 58594.399999999994, 63238.499999999985, 64623.29999999999, 64935.29999999999, 64993.499999999985]"
25,4.599999999999998,1,"[33476.999999999985, 50041.44999999998, 59663.59999999998, 63973.79999999997, 65577.89999999997, 65920.79999999996, 65993.39999999997]"
25,4.6999999999999975,1,"[33547.29999999999, 50044.74999999998, 60497.24999999997, 65339.199999999975, 66631.99999999997, 66939.84999999998, 66980.04999999997, 66993.29999999997]"
25,4.799999999999997,1,"[33762.29999999999, 50788.39999999998, 60974.59999999998, 65736.34999999998, 67443.14999999998, 67891.64999999997, 67986.69999999997]"
25,4.899999999999997,1,"[34385.999999999985, 51195.84999999998, 61726.39999999998, 66874.49999999997, 68482.79999999996, 68889.59999999998, 68986.19999999997]"
25,4.9999999999999964,1,"[34587.69999999998, 52268.44999999998, 63245.84999999998, 68054.14999999998, 69608.14999999998, 69908.99999999997, 69985.99999999999]"
