Seed,Theta,A,Social_Welfare
48,4.0,1,"[9981.400000000001, 14997.400000000001, 18041.5, 19348.100000000006, 19838.5, 19974.15, 19998.0]"
48,4.1,1,"[10014.2, 15078.55, 18075.600000000006, 19451.450000000004, 19870.30000000001, 19975.850000000013, 19994.000000000007]"
48,4.199999999999999,1,"[9990.900000000001, 14979.45, 18020.450000000004, 19360.30000000001, 19846.45000000001, 19970.30000000001, 19996.000000000015]"
48,4.299999999999999,1,"[10143.349999999999, 15103.8, 18070.399999999994, 19426.799999999996, 19841.19999999999, 19962.899999999994, 19992.299999999996]"
48,4.399999999999999,1,"[9830.2, 14842.350000000002, 17963.600000000006, 19395.649999999994, 19848.75, 19980.300000000003, 19998.0]"
48,4.499999999999998,1,"[10025.949999999997, 15084.850000000006, 18100.250000000007, 19448.950000000004, 19851.700000000004, 19975.699999999997, 19990.0, 19994.0]"
48,4.599999999999998,1,"[10116.999999999996, 15105.75, 18055.949999999997, 19442.29999999999, 19885.999999999978, 19981.699999999983, 19997.84999999999]"
48,4.6999999999999975,1,"[10066.649999999998, 14978.549999999996, 18016.049999999996, 19388.84999999999, 19852.299999999996, 19976.0, 19993.999999999993]"
48,4.799999999999997,1,"[9951.749999999996, 15106.150000000001, 18163.100000000006, 19465.85, 19884.15, 19980.149999999994]"
48,4.899999999999997,1,"[10077.650000000005, 15137.55000000001, 18275.250000000015, 19543.35, 19895.70000000001, 19990.0]"
48,4.9999999999999964,1,"[10089.750000000004, 14990.850000000006, 18104.800000000003, 19469.70000000002, 19880.15000000003, 19974.150000000016, 19996.15000000003]"
