Seed,Theta,A,Social_Welfare
9,4.0,1,"[10044.400000000001, 14978.349999999999, 18017.75, 19401.199999999997, 19850.75, 19966.75, 19990.300000000003, 19998.15]"
9,4.1,1,"[10049.149999999994, 14962.299999999996, 17931.5, 19388.000000000007, 19854.45000000001, 19976.150000000016, 19994.000000000015, 19996.000000000007, 19996.000000000007, 19998.000000000015]"
9,4.199999999999999,1,"[10056.900000000001, 15036.200000000008, 18038.950000000004, 19411.05000000001, 19866.000000000015, 19970.000000000007]"
9,4.299999999999999,1,"[10092.150000000001, 15095.500000000004, 18048.35, 19382.399999999987, 19847.249999999993, 19968.44999999999, 19993.999999999993]"
9,4.399999999999999,1,"[10042.95, 15032.299999999996, 18034.4, 19420.0, 19878.000000000007, 19982.149999999994, 19998.0]"
9,4.499999999999998,1,"[9905.0, 14873.000000000007, 17982.15000000001, 19395.200000000004, 19836.75, 19970.149999999994]"
9,4.599999999999998,1,"[10057.549999999996, 15130.149999999994, 18105.34999999999, 19417.04999999998, 19836.149999999987, 19957.84999999999, 19987.999999999985, 19995.999999999978]"
9,4.6999999999999975,1,"[10042.450000000004, 15076.900000000001, 18154.449999999997, 19466.199999999997, 19883.700000000004, 19973.85, 19998.0]"
9,4.799999999999997,1,"[10086.150000000001, 15041.049999999996, 18017.9, 19443.649999999994, 19886.149999999987, 19980.0, 19995.999999999993]"
9,4.899999999999997,1,"[9906.599999999999, 14908.75, 17977.40000000001, 19458.25, 19902.0, 19982.0, 19998.000000000007]"
9,4.9999999999999964,1,"[10003.3, 14968.150000000009, 18005.40000000001, 19411.050000000025, 19861.65000000003, 19965.800000000025, 19993.550000000025]"
