Seed,Theta,A,Social_Welfare
28,4.0,1,"[9977.95, 14943.549999999996, 17999.6, 19348.550000000003, 19859.9, 19958.300000000003, 19998.0]"
28,4.1,1,"[10098.650000000001, 15260.900000000005, 18219.050000000003, 19502.000000000007, 19894.000000000007, 19974.000000000015]"
28,4.199999999999999,1,"[10097.050000000003, 15176.600000000006, 18140.4, 19467.600000000006, 19884.15, 19982.30000000001, 19998.15]"
28,4.299999999999999,1,"[10032.650000000001, 15101.75, 18064.949999999997, 19404.749999999985, 19840.749999999993, 19976.299999999996, 19997.999999999993]"
28,4.399999999999999,1,"[9992.2, 15006.199999999997, 18115.399999999994, 19412.9, 19874.449999999997, 19964.149999999994, 19996.0]"
28,4.499999999999998,1,"[10013.399999999994, 14980.400000000001, 18048.350000000006, 19497.40000000001, 19889.75, 19976.0, 19994.0]"
28,4.599999999999998,1,"[10090.600000000002, 15098.849999999999, 18123.54999999999, 19473.39999999998, 19871.849999999977, 19965.84999999997, 19987.999999999985, 19995.999999999978]"
28,4.6999999999999975,1,"[10022.45, 14976.550000000003, 17929.499999999993, 19392.749999999993, 19837.199999999997, 19954.6, 19996.149999999994]"
28,4.799999999999997,1,"[9978.3, 14956.25, 18049.299999999996, 19411.449999999997, 19854.9, 19972.29999999999, 19994.15]"
28,4.899999999999997,1,"[10244.449999999997, 15095.750000000007, 18090.500000000015, 19432.450000000004, 19854.000000000007, 19964.000000000007, 19990.0, 19998.000000000007]"
28,4.9999999999999964,1,"[9896.399999999998, 14865.250000000007, 17903.600000000006, 19348.95000000002, 19864.000000000022, 19984.15000000003]"
