Seed,Theta,A,Social_Welfare
19,4.0,1,"[9955.599999999999, 15082.25, 18034.649999999994, 19461.65, 19892.75, 19984.300000000003, 19998.0]"
19,4.1,1,"[10121.7, 14986.7, 18033.250000000007, 19420.550000000003, 19834.500000000007, 19974.000000000015, 19998.000000000015]"
19,4.199999999999999,1,"[10024.449999999997, 15110.600000000002, 18139.80000000001, 19445.80000000001, 19839.600000000013, 19970.05000000001, 19987.90000000001, 19994.000000000007]"
19,4.299999999999999,1,"[10016.3, 14880.45, 17884.949999999997, 19351.399999999987, 19829.849999999984, 19967.999999999993, 19993.999999999993, 19997.999999999993]"
19,4.399999999999999,1,"[10027.05, 15129.75, 18169.1, 19496.600000000006, 19911.85, 19985.850000000006, 19998.15]"
19,4.499999999999998,1,"[9914.150000000001, 14972.100000000006, 18023.950000000004, 19416.550000000003, 19856.15, 19972.300000000003, 19996.300000000003, 19998.15]"
19,4.599999999999998,1,"[9888.849999999999, 14897.050000000003, 17929.44999999999, 19354.79999999999, 19859.999999999993, 19979.999999999993]"
19,4.6999999999999975,1,"[10032.2, 15015.249999999993, 17927.5, 19321.85, 19820.299999999996, 19966.29999999999, 19994.15, 19996.0, 19997.84999999999]"
19,4.799999999999997,1,"[10131.7, 15179.25, 18082.4, 19427.450000000004, 19859.44999999999, 19974.4, 19996.4, 19998.5]"
19,4.899999999999997,1,"[9828.449999999997, 14905.149999999994, 18006.750000000007, 19366.90000000001, 19793.20000000001, 19944.30000000001, 19982.15000000001, 19996.000000000015]"
19,4.9999999999999964,1,"[9878.549999999992, 14882.200000000012, 17905.550000000003, 19387.100000000013, 19847.250000000022, 19982.000000000007]"
