Seed,Theta,A,Social_Welfare
0,4.0,1,"[10126.800000000003, 15267.349999999999, 18230.949999999997, 19485.5, 19865.050000000003, 19986.15]"
0,4.1,1,"[10132.650000000001, 15039.700000000004, 18035.90000000001, 19441.850000000006, 19866.80000000001, 19976.30000000001, 19998.000000000015]"
0,4.199999999999999,1,"[9858.2, 14720.45, 17888.70000000001, 19332.200000000004, 19829.050000000003, 19976.300000000017]"
0,4.299999999999999,1,"[10100.850000000002, 15048.099999999995, 18070.44999999999, 19447.44999999999, 19867.54999999999, 19975.999999999993, 19998.149999999994]"
0,4.399999999999999,1,"[9935.550000000003, 15030.300000000003, 18054.899999999994, 19428.65, 19872.0, 19983.84999999999, 19997.85]"
0,4.499999999999998,1,"[9941.799999999996, 14885.650000000001, 17919.450000000004, 19336.90000000001, 19828.45000000001, 19962.0, 19994.0]"
0,4.599999999999998,1,"[10080.250000000004, 15148.349999999999, 18185.199999999997, 19452.949999999983, 19895.699999999975, 19988.14999999998]"
0,4.6999999999999975,1,"[10010.250000000004, 15054.799999999996, 18087.249999999993, 19456.149999999994, 19876.899999999994, 19980.450000000004, 19996.149999999994]"
0,4.799999999999997,1,"[9995.849999999999, 14966.750000000007, 17979.65, 19407.549999999996, 19869.699999999997, 19968.0, 19993.999999999993]"
0,4.899999999999997,1,"[9920.850000000002, 14990.150000000009, 18055.000000000015, 19373.55000000001, 19834.000000000007, 19972.000000000015, 19990.0, 19998.000000000007]"
0,4.9999999999999964,1,"[9884.000000000004, 14785.250000000007, 17887.40000000001, 19390.600000000028, 19879.850000000028, 19988.000000000007, 19998.000000000022]"
