Seed,Theta,A,Social_Welfare
20,4.0,1,"[9820.199999999997, 14802.950000000004, 17955.65, 19427.949999999997, 19853.75, 19967.85, 19986.0, 19994.0, 19998.0]"
20,4.1,1,"[10098.850000000002, 15188.000000000004, 18114.95000000001, 19449.90000000001, 19891.700000000004, 19972.000000000007, 19998.000000000015]"
20,4.199999999999999,1,"[10153.3, 15216.349999999999, 18186.850000000006, 19504.300000000003, 19897.15000000001, 19984.000000000007]"
20,4.299999999999999,1,"[10041.45, 15110.899999999998, 18146.4, 19485.399999999994, 19887.049999999996, 19974.59999999999, 19994.29999999999, 19996.299999999996]"
20,4.399999999999999,1,"[9873.900000000001, 14861.750000000004, 17947.19999999999, 19300.0, 19810.450000000004, 19944.0, 19988.0]"
20,4.499999999999998,1,"[10044.549999999996, 15061.700000000004, 18009.250000000007, 19348.20000000001, 19838.0, 19961.850000000006, 19992.0]"
20,4.599999999999998,1,"[9965.800000000003, 14915.700000000012, 17870.84999999999, 19369.34999999999, 19882.449999999983, 19983.999999999978]"
20,4.6999999999999975,1,"[10051.700000000004, 15063.400000000001, 18102.649999999994, 19451.399999999994, 19888.75, 19980.299999999996, 19994.15, 19994.15, 19998.15000000001]"
20,4.799999999999997,1,"[10010.7, 15081.399999999994, 18104.399999999994, 19419.299999999996, 19856.999999999993, 19965.549999999996, 19994.299999999996]"
20,4.899999999999997,1,"[9956.849999999999, 14977.300000000003, 18020.600000000006, 19346.15000000001, 19820.0, 19966.300000000003, 19988.299999999996, 19998.15]"
20,4.9999999999999964,1,"[9980.849999999995, 15078.950000000012, 18036.100000000006, 19383.050000000025, 19868.750000000022, 19972.300000000025, 19998.000000000022]"
