Seed,Theta,A,Payoff
14,4.0,1,"[29754.75, 44552.35, 53910.35, 58338.450000000004, 59567.7, 59910.0, 59976.0]"
14,4.1,1,"[30236.399999999998, 45350.950000000004, 54520.450000000004, 58774.100000000006, 60377.80000000001, 60805.100000000006, 60939.00000000001, 60963.40000000001, 60987.8]"
14,4.199999999999999,1,"[31003.049999999996, 46583.649999999994, 56018.75, 60078.0, 61528.65, 61919.4, 61993.8]"
14,4.299999999999999,1,"[31555.149999999994, 47243.49999999999, 56705.29999999998, 61096.74999999998, 62597.04999999998, 62917.849999999984, 62981.09999999998]"
14,4.399999999999999,1,"[31564.249999999993, 47511.04999999999, 57503.44999999999, 61907.79999999999, 63449.89999999999, 63859.19999999998, 63993.44999999998]"
14,4.499999999999998,1,"[32539.84999999999, 48778.54999999999, 58655.54999999999, 63082.79999999999, 64525.349999999984, 64876.499999999985, 64980.499999999985]"
14,4.599999999999998,1,"[33203.04999999999, 49662.249999999985, 59710.49999999998, 64033.04999999996, 65537.99999999996, 65953.64999999997]"
14,4.6999999999999975,1,"[33534.84999999999, 50620.69999999998, 60280.549999999974, 64997.44999999997, 66564.49999999997, 66952.94999999998]"
14,4.799999999999997,1,"[33374.849999999984, 50396.049999999974, 60941.54999999997, 65954.04999999999, 67517.89999999997, 67878.09999999998, 67959.49999999997]"
14,4.899999999999997,1,"[34548.19999999998, 51459.69999999998, 62160.799999999974, 66903.59999999998, 68455.99999999997, 68896.79999999999, 68972.54999999999, 68993.09999999998]"
14,4.9999999999999964,1,"[35495.999999999985, 53490.299999999974, 63694.49999999997, 68278.9, 69657.74999999997, 69943.99999999999, 69985.99999999999, 69992.99999999999]"
