Seed,Theta,A,Social_Welfare
4,4.0,1,"[9945.900000000001, 14881.25, 17940.949999999997, 19350.899999999994, 19828.600000000006, 19962.300000000003, 19994.0]"
4,4.1,1,"[10017.350000000002, 15076.650000000005, 18000.850000000006, 19382.90000000001, 19852.450000000004, 19966.000000000015, 19992.000000000007]"
4,4.199999999999999,1,"[10119.55, 14989.8, 18051.850000000006, 19404.450000000004, 19860.30000000001, 19988.0]"
4,4.299999999999999,1,"[9957.2, 15096.300000000007, 18102.949999999997, 19437.54999999999, 19867.69999999999, 19977.999999999993, 19995.999999999993]"
4,4.399999999999999,1,"[9922.399999999998, 14872.800000000003, 17988.300000000003, 19365.800000000003, 19842.450000000004, 19964.299999999996, 19994.149999999994]"
4,4.499999999999998,1,"[10029.150000000001, 15032.550000000003, 18060.65000000001, 19416.750000000007, 19836.450000000004, 19958.15, 19988.15, 19996.300000000003, 19998.15]"
4,4.599999999999998,1,"[9881.100000000002, 14867.900000000009, 17948.6, 19369.349999999984, 19834.849999999984, 19969.599999999984]"
4,4.6999999999999975,1,"[10045.350000000002, 15022.849999999999, 18044.499999999993, 19465.549999999996, 19879.999999999993, 19980.15, 19998.0]"
4,4.799999999999997,1,"[10137.400000000005, 15238.650000000001, 18225.65, 19446.549999999996, 19861.84999999999, 19981.850000000006, 19998.0]"
4,4.899999999999997,1,"[10062.2, 14938.150000000001, 18015.40000000001, 19440.300000000003, 19891.400000000023, 19981.70000000001, 19997.850000000013]"
4,4.9999999999999964,1,"[10005.500000000004, 14961.650000000009, 18052.500000000007, 19466.400000000016, 19877.250000000007, 19971.70000000002, 19993.850000000013]"
