Seed,Theta,A,Payoff
7,4.0,1,"[30259.65, 45535.2, 54697.149999999994, 58584.0, 59669.7, 59892.0, 59994.0]"
7,4.1,1,"[30412.05, 45600.8, 55033.950000000004, 59195.50000000001, 60621.80000000001, 60932.90000000001, 60981.70000000001]"
7,4.199999999999999,1,"[31240.25, 46427.75, 56209.40000000001, 60369.25, 61658.85, 61925.45, 61981.25, 61993.8]"
7,4.299999999999999,1,"[31356.849999999995, 47131.19999999999, 56644.79999999999, 61098.749999999985, 62522.099999999984, 62912.39999999998, 62987.39999999998]"
7,4.399999999999999,1,"[31468.699999999993, 47480.69999999998, 57396.14999999999, 61927.849999999984, 63571.099999999984, 63948.79999999999]"
7,4.499999999999998,1,"[32419.14999999999, 48808.29999999999, 58663.14999999999, 62907.44999999999, 64415.29999999999, 64882.999999999985, 64986.999999999985]"
7,4.599999999999998,1,"[33210.19999999999, 49874.84999999999, 59771.549999999974, 64073.19999999997, 65564.79999999996, 65927.39999999997, 65993.39999999997]"
7,4.6999999999999975,1,"[33972.69999999999, 50303.14999999998, 60140.39999999997, 64661.99999999997, 66296.64999999997, 66785.59999999998, 66913.19999999998, 66986.59999999998]"
7,4.799999999999997,1,"[34124.44999999998, 51282.39999999998, 61225.19999999997, 65897.74999999997, 67340.99999999997, 67809.14999999997, 67972.64999999997]"
7,4.899999999999997,1,"[34224.249999999985, 51578.949999999975, 62059.89999999997, 67075.04999999997, 68517.14999999998, 68951.69999999998, 68993.09999999998]"
7,4.9999999999999964,1,"[35019.84999999998, 52666.44999999998, 63403.99999999997, 68228.14999999998, 69628.84999999998, 69929.69999999998, 69985.84999999998, 69985.84999999998, 69992.99999999997]"
