Seed,Theta,A,Social_Welfare
46,4.0,1,"[10013.5, 15074.449999999997, 18164.749999999993, 19411.199999999997, 19842.600000000006, 19962.15, 19994.0, 19998.0]"
46,4.1,1,"[10069.700000000004, 14995.400000000001, 18051.75, 19413.750000000015, 19866.15000000001, 19982.15000000001, 19992.000000000007, 19998.000000000015]"
46,4.199999999999999,1,"[10018.950000000004, 15002.60000000001, 18091.90000000001, 19416.500000000007, 19842.45000000001, 19964.500000000007, 19992.000000000007, 19998.000000000007]"
46,4.299999999999999,1,"[9961.45, 14993.800000000003, 18017.4, 19376.6, 19865.999999999993, 19970.149999999987, 19997.999999999993]"
46,4.399999999999999,1,"[9953.350000000006, 15058.5, 18035.549999999996, 19444.449999999997, 19862.449999999997, 19961.85, 19987.85, 19998.0]"
46,4.499999999999998,1,"[10060.349999999999, 15010.200000000004, 17949.90000000001, 19375.350000000006, 19872.75, 19980.15]"
46,4.599999999999998,1,"[9897.350000000002, 14916.849999999999, 18046.35, 19412.999999999985, 19864.849999999984, 19967.89999999998, 19992.0, 19995.999999999978]"
46,4.6999999999999975,1,"[9942.45, 15073.949999999997, 18142.09999999999, 19502.299999999996, 19905.699999999997, 19989.999999999993]"
46,4.799999999999997,1,"[10159.050000000003, 15105.75, 18153.949999999997, 19495.799999999996, 19890.29999999999, 19985.999999999993]"
46,4.899999999999997,1,"[9956.550000000003, 15094.05000000001, 18127.550000000003, 19470.300000000017, 19876.600000000006, 19982.000000000015, 19995.850000000006]"
46,4.9999999999999964,1,"[9920.250000000004, 14993.30000000001, 17967.550000000003, 19362.400000000016, 19863.850000000013, 19976.000000000022, 19994.000000000007, 19998.000000000022]"
