Seed,Theta,A,Social_Welfare
38,4.0,1,"[10027.350000000002, 15018.25, 18031.149999999994, 19436.649999999994, 19887.85, 19973.85, 19994.15]"
38,4.1,1,"[9867.25, 14923.699999999997, 18041.15, 19440.600000000006, 19872.45000000001, 19976.150000000016, 19992.000000000007, 19998.000000000015]"
38,4.199999999999999,1,"[9978.600000000002, 14977.500000000007, 18001.000000000007, 19434.500000000007, 19892.45000000001, 19986.600000000006, 19994.45000000001, 19998.15000000001]"
38,4.299999999999999,1,"[10127.850000000002, 15071.75, 18170.249999999993, 19426.94999999999, 19844.44999999999, 19974.29999999999, 19993.999999999993, 19997.999999999993]"
38,4.399999999999999,1,"[10083.2, 15061.44999999999, 18022.949999999997, 19405.549999999996, 19858.15, 19964.0, 19996.0]"
38,4.499999999999998,1,"[9991.099999999999, 15021.550000000003, 18045.550000000003, 19468.25, 19908.850000000006, 19984.5, 19996.0]"
38,4.599999999999998,1,"[10018.95, 15012.450000000004, 18030.0, 19463.999999999985, 19873.999999999978, 19976.29999999998, 19995.999999999978]"
38,4.6999999999999975,1,"[9898.449999999993, 14819.400000000001, 17869.949999999997, 19299.899999999994, 19822.799999999996, 19968.149999999994, 19986.0, 19992.15, 19996.0, 19997.84999999999]"
38,4.799999999999997,1,"[10030.399999999998, 15063.0, 18166.199999999997, 19461.75, 19897.999999999993, 19990.29999999999]"
38,4.899999999999997,1,"[10052.0, 15116.400000000001, 18126.600000000006, 19416.600000000006, 19861.70000000001, 19973.700000000004, 19991.850000000006]"
38,4.9999999999999964,1,"[9938.000000000004, 14922.700000000004, 17999.45000000001, 19397.650000000016, 19832.45000000002, 19954.000000000007, 19991.850000000013]"
