Seed,Theta,A,Social_Welfare
39,4.0,1,"[9886.25, 14934.5, 18022.949999999997, 19378.449999999997, 19836.15, 19982.300000000003, 19996.0, 19998.0]"
39,4.1,1,"[9833.900000000001, 14751.849999999999, 17878.30000000001, 19326.80000000001, 19829.550000000003, 19959.800000000003, 19985.95000000002, 19996.20000000001]"
39,4.199999999999999,1,"[9983.05, 15019.550000000007, 18067.950000000004, 19483.000000000007, 19886.100000000006, 19988.000000000007, 19998.000000000007]"
39,4.299999999999999,1,"[9952.649999999998, 14975.800000000003, 18025.699999999997, 19445.249999999985, 19870.29999999999, 19966.149999999994, 19993.999999999985]"
39,4.399999999999999,1,"[9999.900000000001, 15111.749999999993, 18092.34999999999, 19439.85, 19880.449999999997, 19981.85]"
39,4.499999999999998,1,"[9968.149999999998, 15005.850000000006, 18131.300000000003, 19440.0, 19858.15000000001, 19984.0]"
39,4.599999999999998,1,"[10022.900000000001, 14930.799999999996, 18019.85, 19440.29999999999, 19870.59999999997, 19976.149999999972, 19991.999999999985, 19993.999999999993, 19997.999999999985]"
39,4.6999999999999975,1,"[10031.199999999993, 15044.400000000001, 18081.899999999994, 19480.649999999994, 19877.84999999999, 19978.300000000003]"
39,4.799999999999997,1,"[9858.400000000001, 14896.900000000001, 17897.149999999994, 19357.549999999996, 19855.999999999993, 19981.999999999985, 19998.0]"
39,4.899999999999997,1,"[9894.55, 14948.400000000001, 18070.750000000007, 19450.90000000001, 19902.90000000001, 19992.15000000001]"
39,4.9999999999999964,1,"[9924.399999999998, 14876.000000000015, 17918.40000000001, 19292.500000000007, 19811.050000000025, 19950.750000000022, 19990.150000000016]"
