Seed,Theta,A,Social_Welfare
43,4.0,1,"[9785.75, 14711.199999999997, 17825.149999999994, 19240.199999999997, 19818.300000000003, 19962.0, 19994.0]"
43,4.1,1,"[10139.75, 15376.250000000004, 18223.750000000007, 19502.0, 19892.30000000001, 19988.150000000016]"
43,4.199999999999999,1,"[9940.550000000003, 14820.250000000004, 17916.450000000004, 19329.15000000001, 19797.55000000001, 19937.850000000006, 19986.000000000015]"
43,4.299999999999999,1,"[9869.45, 14994.449999999997, 18012.299999999996, 19435.549999999996, 19854.44999999999, 19981.999999999993]"
43,4.399999999999999,1,"[9935.5, 14984.0, 18042.299999999996, 19454.950000000004, 19899.850000000006, 19974.0, 19993.999999999993]"
43,4.499999999999998,1,"[9972.75, 14981.300000000003, 18052.850000000006, 19383.90000000001, 19867.700000000004, 19978.0, 19998.0]"
43,4.599999999999998,1,"[10001.799999999996, 15012.400000000001, 18010.749999999993, 19433.999999999985, 19857.549999999974, 19973.999999999978]"
43,4.6999999999999975,1,"[9850.199999999993, 14852.949999999997, 17949.44999999999, 19383.35, 19848.449999999997, 19978.449999999997]"
43,4.799999999999997,1,"[9995.800000000003, 15075.650000000001, 18098.899999999994, 19481.34999999999, 19862.59999999999, 19973.999999999993, 19991.999999999985]"
43,4.899999999999997,1,"[10005.600000000006, 15061.500000000007, 18066.65000000001, 19408.30000000001, 19880.149999999994, 19978.15]"
43,4.9999999999999964,1,"[10016.349999999995, 14931.150000000009, 17980.600000000006, 19403.500000000007, 19884.45000000002, 19978.000000000007, 19998.000000000007]"
