Seed,Theta,A,Social_Welfare
23,4.0,1,"[10149.25, 15183.5, 18188.300000000003, 19451.9, 19875.550000000003, 19972.0]"
23,4.1,1,"[10067.75, 15051.450000000004, 17995.800000000003, 19385.05000000001, 19868.300000000017, 19974.000000000015]"
23,4.199999999999999,1,"[10072.2, 15087.200000000004, 18154.050000000003, 19444.45000000001, 19864.15000000001, 19980.000000000007, 19998.000000000007]"
23,4.299999999999999,1,"[9889.200000000004, 14856.350000000006, 18001.499999999993, 19399.899999999987, 19849.999999999993, 19967.999999999993, 19991.999999999993]"
23,4.399999999999999,1,"[9957.45, 14988.199999999997, 18018.25, 19429.1, 19888.000000000007, 19986.0, 19996.0]"
23,4.499999999999998,1,"[10057.399999999998, 15175.800000000003, 18175.25, 19466.75, 19885.550000000003, 19975.699999999997, 19993.699999999997]"
23,4.599999999999998,1,"[10074.05, 15091.600000000006, 18012.59999999999, 19340.44999999999, 19838.14999999998, 19964.149999999987, 19989.999999999978, 19997.999999999985]"
23,4.6999999999999975,1,"[9981.75, 15047.949999999997, 18015.25, 19444.6, 19900.29999999998, 19992.15]"
23,4.799999999999997,1,"[10014.400000000001, 14877.450000000004, 18010.5, 19476.749999999993, 19892.90000000001, 19976.15, 19995.85]"
23,4.899999999999997,1,"[10099.900000000005, 15097.150000000001, 18100.250000000007, 19492.950000000004, 19892.000000000015, 19975.850000000006, 19998.000000000007]"
23,4.9999999999999964,1,"[10022.8, 15027.950000000012, 18034.0, 19374.150000000016, 19846.600000000013, 19978.000000000022, 19998.000000000022]"
