Seed,Theta,A,Payoff
39,4.0,1,"[29650.25, 44794.5, 54062.95, 58134.45, 59508.15, 59946.3, 59988.0, 59994.0]"
39,4.1,1,"[29989.5, 44993.45, 54528.200000000004, 58945.100000000006, 60481.05, 60877.8, 60957.250000000015, 60988.00000000001]"
39,4.199999999999999,1,"[30945.249999999996, 46561.55, 56010.75, 60395.2, 61646.7, 61962.8, 61993.8]"
39,4.299999999999999,1,"[31353.749999999993, 47169.899999999994, 56781.599999999984, 61249.84999999998, 62590.79999999998, 62893.04999999998, 62981.09999999998]"
39,4.399999999999999,1,"[32004.299999999996, 48366.94999999998, 57899.14999999998, 62207.849999999984, 63616.44999999998, 63942.249999999985]"
39,4.499999999999998,1,"[32409.64999999999, 48778.34999999999, 58928.29999999999, 63179.999999999985, 64538.649999999994, 64947.999999999985]"
39,4.599999999999998,1,"[33078.09999999999, 49274.39999999998, 59465.84999999998, 64152.29999999997, 65571.59999999995, 65920.94999999995, 65973.59999999996, 65980.19999999997, 65993.39999999997]"
39,4.6999999999999975,1,"[33601.69999999998, 50397.79999999998, 60569.89999999997, 65258.64999999997, 66591.14999999997, 66926.59999999998]"
39,4.799999999999997,1,"[33522.39999999999, 50652.09999999998, 60852.34999999997, 65816.74999999997, 67510.39999999997, 67938.79999999996, 67993.19999999997]"
39,4.899999999999997,1,"[34129.94999999998, 51570.99999999998, 62337.34999999998, 67103.39999999998, 68662.79999999997, 68972.54999999997]"
39,4.9999999999999964,1,"[34739.39999999998, 52070.999999999985, 62713.39999999998, 67522.49999999997, 69336.04999999999, 69825.74999999999, 69965.14999999998]"
