Seed,Theta,A,Payoff
5,4.0,1,"[29976.000000000004, 44769.09999999999, 53889.2, 58112.1, 59575.05, 59946.3]"
5,4.1,1,"[30130.999999999996, 45399.05, 54777.00000000001, 59195.3, 60494.15000000001, 60865.80000000001, 60981.70000000001]"
5,4.199999999999999,1,"[31075.149999999994, 46487.5, 56081.65, 60277.9, 61615.75, 61931.65, 61987.600000000006]"
5,4.299999999999999,1,"[31424.399999999994, 47124.94999999999, 56894.59999999999, 61072.04999999998, 62565.44999999998, 62905.49999999998, 62974.79999999998, 62993.69999999998]"
5,4.399999999999999,1,"[32632.899999999994, 48446.59999999999, 57966.14999999998, 62248.04999999998, 63603.94999999998, 63935.999999999985, 63993.599999999984]"
5,4.499999999999998,1,"[32669.299999999992, 48424.59999999999, 58676.69999999999, 63089.899999999994, 64545.44999999998, 64928.499999999985, 64993.499999999985]"
5,4.599999999999998,1,"[32051.39999999999, 48200.44999999999, 58877.84999999998, 63669.74999999996, 65327.399999999965, 65868.29999999996, 65973.89999999997]"
5,4.6999999999999975,1,"[33406.64999999999, 49885.89999999998, 60316.09999999997, 65144.99999999997, 66611.69999999997, 66966.64999999997]"
5,4.799999999999997,1,"[34023.44999999998, 50612.299999999974, 61145.74999999997, 66041.89999999997, 67510.69999999998, 67891.19999999995, 67979.59999999998, 67993.19999999997]"
5,4.899999999999997,1,"[34353.44999999998, 51396.69999999998, 62052.64999999998, 67035.29999999999, 68517.74999999997, 68917.34999999998, 68986.19999999998]"
5,4.9999999999999964,1,"[34734.39999999998, 51983.94999999998, 62896.99999999997, 67838.94999999998, 69419.75, 69825.44999999998, 69950.99999999997, 69971.99999999997, 69978.99999999999]"
