Seed,Theta,A,Social_Welfare
30,4.0,1,"[9907.7, 14855.100000000006, 17876.65, 19322.35, 19817.699999999997, 19939.699999999997, 19988.0, 19996.0]"
30,4.1,1,"[9944.75, 14921.500000000007, 17932.55000000001, 19383.250000000007, 19851.850000000013, 19974.000000000007, 19996.000000000007, 19998.000000000015]"
30,4.199999999999999,1,"[10023.850000000002, 15013.95, 18109.600000000006, 19434.950000000004, 19866.15000000001, 19980.000000000007]"
30,4.299999999999999,1,"[10046.650000000001, 15101.45, 18089.399999999987, 19439.249999999993, 19880.149999999987, 19977.999999999993, 19992.0]"
30,4.399999999999999,1,"[9975.850000000002, 15154.699999999997, 18157.25, 19480.0, 19868.15, 19972.15, 19991.999999999993]"
30,4.499999999999998,1,"[10137.699999999997, 15168.900000000001, 18194.5, 19441.550000000003, 19860.300000000003, 19978.0]"
30,4.599999999999998,1,"[10043.5, 15014.150000000001, 18151.84999999999, 19502.149999999994, 19894.149999999987, 19979.999999999993]"
30,4.6999999999999975,1,"[10241.300000000003, 15236.149999999994, 18206.34999999999, 19486.59999999999, 19914.149999999987, 19989.999999999993, 19998.0]"
30,4.799999999999997,1,"[10029.45, 14947.800000000003, 18066.0, 19456.15, 19882.15000000001, 19984.000000000007, 19995.999999999993]"
30,4.899999999999997,1,"[10019.099999999999, 15022.750000000007, 18021.20000000001, 19408.40000000001, 19832.90000000001, 19974.000000000007]"
30,4.9999999999999964,1,"[10049.8, 15107.000000000007, 18119.800000000003, 19438.600000000013, 19874.90000000003, 19982.150000000016]"
