Seed,Theta,A,Payoff
2,4.0,1,"[30794.65, 45771.25, 54644.2, 58358.1, 59640.3, 59934.0, 59994.0]"
2,4.1,1,"[29829.299999999996, 44603.35, 54376.45000000001, 58816.950000000004, 60323.05, 60878.15000000001]"
2,4.199999999999999,1,"[30798.699999999997, 46136.45, 55857.25, 60220.850000000006, 61647.149999999994, 61913.7, 61975.200000000004, 61987.600000000006, 61993.8]"
2,4.299999999999999,1,"[31632.199999999997, 47654.999999999985, 57148.94999999998, 61300.19999999998, 62647.34999999998, 62943.44999999998, 62987.39999999998]"
2,4.399999999999999,1,"[31767.749999999993, 47699.099999999984, 57512.79999999999, 62177.64999999999, 63565.54999999999, 63891.499999999985, 63987.19999999998]"
2,4.499999999999998,1,"[32537.34999999999, 48545.749999999985, 58486.99999999999, 63134.94999999999, 64616.64999999999, 64883.29999999999, 64961.14999999998]"
2,4.599999999999998,1,"[33107.49999999999, 49793.04999999998, 59561.99999999997, 63955.79999999997, 65472.14999999996, 65934.14999999997, 65986.79999999996, 65993.54999999996]"
2,4.6999999999999975,1,"[34044.14999999998, 50634.249999999985, 60751.09999999997, 65312.44999999997, 66638.74999999997, 66919.59999999998, 66979.89999999997]"
2,4.799999999999997,1,"[33960.29999999999, 51344.69999999997, 61884.79999999997, 66260.34999999998, 67606.84999999998, 67925.49999999997, 67993.34999999998]"
2,4.899999999999997,1,"[34657.79999999999, 51307.54999999998, 61975.64999999998, 66847.49999999999, 68427.14999999997, 68910.44999999998, 68986.19999999998]"
2,4.9999999999999964,1,"[35365.499999999985, 52896.24999999998, 63680.199999999975, 68200.99999999999, 69545.15, 69936.99999999999]"
