Seed,Theta,A,Payoff
45,4.0,1,"[30342.15, 45470.3, 54583.4, 58428.899999999994, 59712.3, 59970.0, 59988.0, 59994.0]"
45,4.1,1,"[30289.6, 45207.9, 54587.25, 59114.95000000001, 60591.3, 60914.45000000001, 60993.90000000001]"
45,4.199999999999999,1,"[31333.85, 46867.8, 56251.299999999996, 60338.100000000006, 61665.34999999999, 61925.600000000006, 61981.4]"
45,4.299999999999999,1,"[31194.549999999996, 46553.95, 56440.84999999999, 61053.64999999998, 62546.849999999984, 62905.64999999998, 62974.64999999998, 62987.249999999985]"
45,4.399999999999999,1,"[32391.299999999996, 48408.54999999999, 58124.999999999985, 62335.84999999999, 63629.39999999998, 63929.749999999985, 63993.599999999984]"
45,4.499999999999998,1,"[32517.199999999993, 48767.94999999999, 58554.29999999999, 63038.04999999999, 64539.39999999998, 64856.999999999985, 64973.999999999985, 64993.499999999985]"
45,4.599999999999998,1,"[32100.04999999999, 48720.499999999985, 58660.24999999997, 63729.74999999996, 65412.89999999996, 65874.89999999997, 65986.79999999996]"
45,4.6999999999999975,1,"[32987.44999999998, 49702.19999999998, 59890.94999999997, 64790.24999999997, 66478.14999999997, 66913.04999999997, 66993.29999999997]"
45,4.799999999999997,1,"[33955.69999999998, 51136.99999999997, 61268.549999999974, 65844.94999999998, 67469.94999999997, 67877.29999999997, 67979.59999999996]"
45,4.899999999999997,1,"[34157.19999999998, 51137.74999999998, 61722.24999999998, 66791.84999999998, 68572.04999999996, 68965.64999999998]"
45,4.9999999999999964,1,"[35323.19999999998, 53130.84999999998, 63301.74999999997, 68047.44999999998, 69538.44999999998, 69825.29999999997, 69985.84999999998]"
