Seed,Theta,A,Cost
30,4.0,1,"[19820.0, 29832.0, 35792.0, 38700.0, 39688.0, 39960.0, 39992.0]"
30,4.1,1,"[20385.199999999608, 30684.399999995952, 36924.59999999374, 39835.59999999271, 40684.29999999241, 40930.29999999232, 40991.7999999923]"
30,4.199999999999999,1,"[21046.200000001976, 31609.200000003806, 37947.000000000415, 40781.99999999845, 41714.399999997804, 41962.19999999763, 41991.59999999761, 41995.79999999761]"
30,4.299999999999999,1,"[21598.89999999798, 32335.999999996162, 38936.50000000026, 41783.10000000219, 42737.700000002835, 42974.200000002995, 42995.70000000301]"
30,4.399999999999999,1,"[21951.600000000886, 33189.2000000046, 39855.20000000681, 42820.80000000779, 43722.80000000809, 43960.400000008165, 43991.200000008175, 43995.60000000818]"
30,4.499999999999998,1,"[22805.999999999996, 34046.99999999999, 40693.49999999999, 43762.49999999999, 44734.49999999999, 44963.99999999999]"
30,4.599999999999998,1,"[23105.799999998788, 34789.79999999509, 41611.59999999293, 44688.99999999196, 45710.19999999164, 45944.79999999156, 45990.79999999155]"
30,4.6999999999999975,1,"[24059.300000002233, 35964.4000000016, 42826.39999999735, 45839.09999999549, 46750.89999999492, 46962.39999999479, 46990.599999994774]"
30,4.799999999999997,1,"[24067.199999997814, 35995.199999998455, 43233.60000000284, 46593.60000000488, 47721.600000005565, 47961.60000000571, 47990.40000000573]"
30,4.899999999999997,1,"[24549.000000001568, 37048.90000000528, 44433.20000000747, 47642.70000000842, 48701.10000000874, 48951.00000000881, 48995.100000008824]"
30,4.9999999999999964,1,"[25124.999999999996, 37584.99999999999, 45174.99999999999, 48474.99999999999, 49684.99999999999, 49949.99999999999]"
