Seed,Theta,A,Social_Welfare
42,4.0,1,"[10150.2, 15143.3, 18225.85, 19529.7, 19912.300000000003, 19980.45, 19996.0]"
42,4.1,1,"[9873.149999999885, 14778.099999999653, 17827.149999999507, 19367.400000000052, 19858.15, 19966.0, 19986.0, 19994.0, 19994.0, 19998.0]"
42,4.199999999999999,1,"[9956.999999998297, 14868.999999998428, 17922.69999999992, 19288.60000000006, 19791.84999999999, 19956.15, 19996.0]"
42,4.299999999999999,1,"[10002.800000001756, 14884.350000001603, 18052.4500000001, 19466.999999999964, 19897.850000000002, 19982.0]"
42,4.399999999999999,1,"[10125.349999999467, 15184.400000000045, 18163.950000000405, 19434.449999999953, 19853.950000000004, 19970.899999999998]"
42,4.499999999999998,1,"[9879.449999999993, 14775.449999999993, 17843.25, 19330.449999999997, 19824.75, 19964.6, 19996.15]"
42,4.599999999999998,1,"[9927.150000000649, 14937.600000000253, 17903.899999999485, 19382.000000000055, 19858.449999999997, 19982.0, 19998.0]"
42,4.6999999999999975,1,"[10018.649999998077, 14985.049999998231, 18017.49999999978, 19382.450000000063, 19856.749999999996, 19976.0]"
42,4.799999999999997,1,"[9885.800000001891, 14804.350000001778, 17894.450000000295, 19280.299999999916, 19840.900000000005, 19974.0, 19998.0]"
42,4.899999999999997,1,"[10050.399999998892, 15061.949999999368, 18097.80000000047, 19412.899999999947, 19862.300000000003, 19972.449999999997, 19994.15]"
42,4.9999999999999964,1,"[9941.14999999999, 14956.64999999999, 17979.84999999999, 19344.399999999994, 19828.9, 19964.3, 19990.15]"
