Seed,Theta,A,Social_Welfare
19,4.0,1,"[9955.599999999999, 14908.849999999999, 17990.3, 19423.7, 19893.4, 19981.85, 19998.15]"
19,4.1,1,"[10121.699999999986, 15054.849999999558, 18136.699999999597, 19506.80000000004, 19894.299999999996, 19980.0, 19996.0]"
19,4.199999999999999,1,"[10024.449999998247, 14986.999999998487, 18055.350000000046, 19369.95000000005, 19875.649999999998, 19976.699999999997, 19998.0]"
19,4.299999999999999,1,"[10016.300000001778, 14960.35000000153, 17923.350000000115, 19379.44999999995, 19864.300000000003, 19964.0, 19990.0, 19998.149999999998]"
19,4.399999999999999,1,"[10027.049999999552, 15090.249999999927, 18093.650000000445, 19406.74999999995, 19846.550000000003, 19979.999999999996, 19998.0]"
19,4.499999999999998,1,"[9914.14999999999, 14928.999999999996, 18018.299999999996, 19345.5, 19826.15, 19964.15, 19996.0]"
19,4.599999999999998,1,"[9888.85000000066, 14852.800000000447, 17998.899999999514, 19430.00000000005, 19848.149999999998, 19972.0]"
19,4.6999999999999975,1,"[10032.19999999809, 14994.74999999828, 18063.349999999824, 19374.450000000063, 19847.549999999992, 19969.85, 19996.0]"
19,4.799999999999997,1,"[10131.700000001954, 15187.150000001653, 18117.200000000186, 19442.299999999945, 19884.000000000004, 19982.0]"
19,4.899999999999997,1,"[9828.44999999896, 14895.799999999308, 18006.300000000483, 19389.04999999995, 19862.300000000003, 19984.45, 19996.15]"
19,4.9999999999999964,1,"[9878.549999999985, 14940.599999999995, 18048.799999999996, 19506.75, 19894.15, 19984.0, 19998.0]"
