Seed,Theta,A,Social_Welfare
33,4.0,1,"[9882.25, 14859.75, 17792.199999999997, 19252.449999999997, 19836.6, 19974.300000000003, 19998.0]"
33,4.1,1,"[10105.800000000512, 15022.70000000409, 17996.90000000626, 19373.20000000725, 19842.000000007596, 19960.30000000768, 19992.150000007714]"
33,4.199999999999999,1,"[9817.699999998094, 14832.799999996274, 17934.14999999939, 19323.70000000141, 19812.15000000212, 19958.15000000233, 19996.000000002394]"
33,4.299999999999999,1,"[9947.300000001978, 14956.900000003796, 18058.749999999796, 19423.999999997803, 19860.299999997173, 19984.14999999699, 19997.999999996973]"
33,4.399999999999999,1,"[10002.549999999086, 15133.099999995356, 18207.499999993102, 19510.049999992167, 19870.149999991896, 19987.999999991815, 19997.999999991807]"
33,4.499999999999998,1,"[9931.899999999994, 14916.5, 18062.65, 19442.75, 19844.749999999993, 19956.449999999997, 19986.299999999996, 19992.299999999996, 19997.84999999999]"
33,4.599999999999998,1,"[10119.750000001244, 15159.500000004919, 18125.95000000707, 19526.500000008076, 19914.00000000836, 19993.85000000841]"
33,4.6999999999999975,1,"[9907.849999997878, 14919.949999997822, 18051.70000000237, 19480.150000004447, 19896.000000005057, 19980.150000005182, 19997.850000005194]"
33,4.799999999999997,1,"[10008.700000002162, 15109.150000001362, 18055.799999997063, 19399.74999999511, 19872.29999999443, 19976.449999994264]"
33,4.899999999999997,1,"[9867.799999998522, 14840.79999999491, 17967.24999999263, 19390.4499999916, 19850.299999991243, 19964.299999991177, 19993.999999991152]"
33,4.9999999999999964,1,"[10102.049999999985, 15056.699999999983, 18132.099999999984, 19476.599999999984, 19901.999999999978, 19980.15, 19997.999999999993]"
