Seed,Theta,A,Payoff
25,4.0,1,"[29861.3, 44807.6, 53759.649999999994, 58091.4, 59555.549999999996, 59915.7, 59987.85]"
25,4.1,1,"[30135.499999999996, 45085.1, 55034.3, 59463.40000000001, 60695.00000000001, 60981.70000000001]"
25,4.199999999999999,1,"[31133.249999999996, 46605.2, 55885.8, 60209.100000000006, 61548.0, 61907.15]"
25,4.299999999999999,1,"[31475.999999999996, 47181.74999999999, 56681.999999999985, 61084.049999999974, 62602.79999999998, 62936.69999999998]"
25,4.399999999999999,1,"[32299.049999999996, 48364.999999999985, 58164.249999999985, 62306.099999999984, 63591.29999999999, 63898.04999999998, 63987.499999999985]"
25,4.499999999999998,1,"[32489.94999999999, 48851.04999999999, 58868.29999999999, 63264.04999999999, 64570.54999999999, 64889.349999999984]"
25,4.599999999999998,1,"[33476.999999999985, 50375.89999999998, 60097.549999999974, 64138.19999999997, 65524.64999999996, 65914.04999999996, 65960.39999999997, 65980.19999999995, 65993.39999999997]"
25,4.6999999999999975,1,"[33547.29999999999, 50391.29999999998, 60440.949999999975, 65085.59999999996, 66558.39999999997, 66959.79999999997, 66993.29999999997]"
25,4.799999999999997,1,"[33762.29999999999, 50496.299999999974, 60967.94999999997, 65953.94999999997, 67523.84999999998, 67891.04999999996, 67986.39999999997]"
25,4.899999999999997,1,"[34385.999999999985, 51582.44999999998, 61913.949999999975, 66606.39999999998, 68296.34999999998, 68861.99999999997, 68993.09999999998]"
25,4.9999999999999964,1,"[34587.69999999998, 52873.09999999998, 63562.94999999998, 68103.74999999999, 69580.29999999999, 69902.15, 69965.15, 69992.99999999999]"
