Seed,Theta,A,Social_Welfare
32,4.0,1,"[9832.55, 14861.349999999999, 17975.0, 19318.75, 19828.300000000003, 19962.0, 19992.0]"
32,4.1,1,"[9880.650000000347, 14903.150000004, 18024.750000006272, 19399.650000007277, 19838.90000000759, 19960.45000000768, 19994.000000007713]"
32,4.199999999999999,1,"[10077.049999998002, 15116.649999996163, 18077.699999999597, 19445.20000000159, 19860.60000000219, 19978.300000002368, 19996.150000002388]"
32,4.299999999999999,1,"[10029.90000000201, 15148.900000003869, 18098.449999999742, 19433.1999999978, 19874.749999997148, 19984.449999996992, 19998.149999996975]"
32,4.399999999999999,1,"[10163.399999998972, 15097.649999995374, 18111.149999993184, 19467.899999992194, 19900.299999991883, 19987.999999991815]"
32,4.499999999999998,1,"[9896.899999999994, 14863.150000000001, 17904.249999999993, 19347.449999999997, 19850.149999999994, 19970.149999999994, 19993.999999999993]"
32,4.599999999999998,1,"[9984.350000001155, 15101.300000004878, 18167.600000007093, 19440.050000008006, 19897.850000008337, 19984.000000008396]"
32,4.6999999999999975,1,"[10100.1499999978, 14992.599999997925, 18074.700000002405, 19410.500000004344, 19852.400000004993, 19980.000000005173, 19996.000000005202, 19996.000000005202]"
32,4.799999999999997,1,"[9914.200000002129, 14914.450000001649, 17990.69999999716, 19435.79999999507, 19869.749999994427, 19977.999999994267, 19993.999999994237, 19997.999999994237]"
32,4.899999999999997,1,"[9954.34999999846, 15088.19999999473, 18088.149999992544, 19431.049999991563, 19871.999999991232, 19965.99999999118, 19991.99999999116, 19995.99999999116]"
32,4.9999999999999964,1,"[10017.299999999992, 15134.799999999981, 18110.149999999987, 19400.44999999999, 19872.15, 19971.999999999993, 19993.999999999993]"
