Seed,Theta,A,Payoff
47,4.0,1,"[28551.1, 32712.8, 27611.85, 22863.449999999997, 20645.85, 20130.0, 20020.0, 20014.0]"
47,4.1,1,"[29362.0, 33033.5, 27594.649999999998, 22689.45, 20740.3, 20140.199999999997, 20039.1]"
47,4.199999999999999,1,"[30041.799999999996, 33605.850000000006, 27499.2, 22713.65, 20759.149999999998, 20118.75, 20029.6]"
47,4.299999999999999,1,"[30316.649999999998, 33652.049999999996, 27523.75, 22992.6, 20794.3, 20202.65, 20032.85, 20015.2]"
47,4.399999999999999,1,"[30657.949999999993, 34901.649999999994, 28395.249999999996, 22750.85, 20501.25, 20069.199999999997]"
47,4.499999999999998,1,"[30783.649999999994, 34830.899999999994, 28681.699999999997, 22985.45, 20822.65, 20077.550000000003]"
47,4.599999999999998,1,"[31090.59999999999, 35579.24999999999, 28967.199999999997, 23422.05, 20954.850000000002, 20285.5, 20061.6]"
47,4.6999999999999975,1,"[31931.64999999999, 35588.54999999999, 28861.749999999996, 23035.35, 20812.25, 20219.8, 20043.699999999997]"
47,4.799999999999997,1,"[32526.249999999985, 36085.999999999985, 29252.049999999996, 23364.199999999997, 20887.199999999997, 20198.55, 20028.05]"
47,4.899999999999997,1,"[32582.999999999985, 36429.249999999985, 29580.59999999999, 23708.199999999997, 21017.35, 20225.85, 20017.6]"
47,4.9999999999999964,1,"[33480.54999999999, 36819.19999999999, 29228.299999999992, 23288.85, 20843.25, 20222.85, 20080.0]"
