Seed,Theta,A,Payoff
29,4.0,1,"[29788.850000000002, 44524.399999999994, 53970.5, 58326.149999999994, 59513.85, 59856.15, 59952.15]"
29,4.1,1,"[30255.8, 45499.7, 54748.5, 59085.15, 60549.000000000015, 60865.95000000001, 60945.40000000001, 60981.850000000006, 60993.90000000001]"
29,4.199999999999999,1,"[30778.6, 46154.2, 55652.5, 59960.95, 61535.3, 61919.55, 61981.700000000004, 61993.95]"
29,4.299999999999999,1,"[31279.449999999997, 46885.74999999999, 56582.999999999985, 61135.94999999998, 62590.94999999998, 62918.54999999998, 62987.69999999998]"
29,4.399999999999999,1,"[32024.44999999999, 47677.69999999999, 57266.94999999998, 61829.04999999999, 63448.84999999999, 63897.599999999984]"
29,4.499999999999998,1,"[32262.749999999993, 48226.999999999985, 58247.2, 62875.09999999999, 64473.94999999998, 64909.44999999998, 64973.999999999985]"
29,4.599999999999998,1,"[32651.24999999999, 48958.14999999999, 58996.89999999998, 63999.54999999997, 65445.349999999955, 65867.99999999996, 65973.59999999996]"
29,4.6999999999999975,1,"[33279.44999999998, 50298.69999999998, 60622.59999999998, 64910.549999999974, 66518.34999999996, 66933.14999999997, 66993.29999999997]"
29,4.799999999999997,1,"[34026.39999999998, 50637.89999999998, 61240.69999999997, 66158.39999999997, 67592.59999999998, 67932.14999999997, 67993.19999999997]"
29,4.899999999999997,1,"[34777.599999999984, 52063.14999999998, 62060.14999999998, 66764.69999999997, 68482.04999999999, 68882.39999999997, 68986.04999999997]"
29,4.9999999999999964,1,"[35243.349999999984, 53073.39999999998, 63069.09999999998, 67744.34999999998, 69397.54999999999, 69895.29999999999, 69992.99999999999]"
