Seed,Theta,A,Payoff
23,4.0,1,"[29045.25, 32545.3, 27051.85, 22367.3, 20560.5, 20124.3, 20038.15]"
23,4.1,1,"[29411.55, 32927.7, 27526.25, 22943.4, 20746.85, 20078.199999999997, 20014.4]"
23,4.199999999999999,1,"[29774.399999999998, 33477.1, 28088.9, 23191.3, 20800.25, 20159.0, 20014.8]"
23,4.299999999999999,1,"[29905.699999999997, 34292.95, 28146.799999999996, 22913.15, 20734.15, 20091.5, 20011.05]"
23,4.399999999999999,1,"[30501.049999999996, 34140.049999999996, 28410.6, 23364.8, 20823.449999999997, 20122.800000000003]"
23,4.499999999999998,1,"[31270.39999999999, 34884.79999999999, 28480.149999999994, 22865.25, 20555.699999999997, 20082.5]"
23,4.599999999999998,1,"[31510.04999999999, 34943.7, 28872.249999999993, 23242.55, 20852.65, 20280.15, 20032.8]"
23,4.6999999999999975,1,"[32038.84999999999, 36055.89999999999, 28812.649999999994, 22958.8, 20764.15, 20085.0]"
23,4.799999999999997,1,"[32363.19999999999, 36354.04999999999, 29213.249999999993, 23210.249999999996, 20896.05, 20195.449999999997, 20051.449999999997]"
23,4.899999999999997,1,"[33071.09999999999, 36624.099999999984, 29219.549999999996, 23438.3, 20951.15, 20171.199999999997, 20040.85]"
23,4.9999999999999964,1,"[33502.79999999998, 36848.29999999999, 29995.899999999994, 23505.85, 20900.6, 20134.0, 20018.0]"
