Seed,Theta,A,Payoff
29,4.0,1,"[28492.850000000002, 33157.850000000006, 27550.5, 22794.3, 20801.850000000002, 20089.85, 20014.0]"
29,4.1,1,"[28861.8, 32921.2, 27232.7, 22981.699999999997, 20813.25, 20127.7, 20010.45]"
29,4.199999999999999,1,"[29535.399999999998, 33453.2, 28129.65, 23088.0, 20861.199999999997, 20175.95, 20029.6]"
29,4.299999999999999,1,"[29937.849999999995, 33614.45, 28640.649999999998, 23424.149999999998, 20831.75, 20148.9, 20028.7, 20013.5, 20013.5]"
29,4.399999999999999,1,"[30656.049999999992, 34274.54999999999, 28558.6, 23115.85, 20762.0, 20226.95, 20047.2, 20015.6]"
29,4.499999999999998,1,"[30926.24999999999, 34830.399999999994, 28581.499999999996, 23280.3, 20674.2, 20136.15, 20039.0]"
29,4.599999999999998,1,"[31202.249999999993, 35147.04999999999, 28957.049999999996, 23124.35, 20908.399999999998, 20190.800000000003, 20028.8, 20016.4]"
29,4.6999999999999975,1,"[31653.24999999999, 35644.549999999996, 29127.649999999994, 23373.6, 21039.75, 20147.35, 20016.8]"
29,4.799999999999997,1,"[32389.599999999988, 36010.04999999999, 29407.399999999994, 23419.75, 20681.25, 20150.65]"
29,4.899999999999997,1,"[33087.09999999999, 36254.499999999985, 29119.09999999999, 23289.75, 20931.25, 20159.3, 20050.8]"
29,4.9999999999999964,1,"[33558.349999999984, 36752.14999999999, 29586.999999999993, 23527.45, 20787.0, 20226.0, 20037.15, 20013.15]"
