Seed,Theta,A,Payoff
7,4.0,1,"[30259.65, 45406.55, 54401.2, 58331.5, 59615.549999999996, 59933.85]"
7,4.1,1,"[30412.05, 45614.45, 55175.9, 59237.70000000001, 60567.20000000001, 60939.30000000001, 60987.8, 60987.8]"
7,4.199999999999999,1,"[31240.25, 47134.3, 56310.149999999994, 60369.75, 61584.0, 61937.7]"
7,4.299999999999999,1,"[31356.849999999995, 46961.149999999994, 56636.999999999985, 60913.94999999998, 62496.14999999998, 62899.349999999984, 62987.39999999998]"
7,4.399999999999999,1,"[31468.699999999993, 47392.69999999998, 57513.44999999998, 62093.599999999984, 63545.899999999994, 63916.94999999998, 63987.19999999998]"
7,4.499999999999998,1,"[32419.14999999999, 48754.899999999994, 58362.09999999999, 62952.34999999999, 64583.999999999985, 64928.499999999985, 64986.999999999985]"
7,4.599999999999998,1,"[33210.19999999999, 49987.749999999985, 60026.799999999974, 64106.899999999965, 65544.74999999996, 65900.99999999997, 65966.99999999997, 65993.39999999997]"
7,4.6999999999999975,1,"[33972.69999999999, 50576.949999999975, 60770.84999999998, 64964.09999999996, 66505.09999999998, 66886.54999999997, 66959.79999999997, 66993.29999999997]"
7,4.799999999999997,1,"[34124.44999999998, 51277.24999999997, 61221.34999999998, 65994.64999999998, 67483.94999999997, 67891.34999999996, 67993.19999999997]"
7,4.899999999999997,1,"[34224.249999999985, 51944.199999999975, 62515.64999999998, 67117.19999999998, 68641.19999999997, 68944.79999999999, 68993.09999999998]"
7,4.9999999999999964,1,"[35019.84999999998, 52534.299999999974, 63426.09999999998, 68207.94999999998, 69650.19999999998, 69950.99999999999]"
