Seed,Theta,A,Social_Welfare
19,4.0,1,"[9955.599999999999, 14976.349999999999, 18047.699999999997, 19449.550000000003, 19875.699999999997, 19962.15, 19988.300000000003, 19994.15, 19996.0]"
19,4.1,1,"[10121.700000000521, 15077.450000004126, 18084.70000000632, 19433.950000007295, 19876.45000000763, 19984.000000007705]"
19,4.199999999999999,1,"[10024.449999998018, 15001.349999996211, 18067.349999999577, 19374.850000001483, 19842.850000002167, 19957.00000000233, 19982.550000002368, 19998.500000002394]"
19,4.299999999999999,1,"[10016.300000002004, 15076.450000003842, 17993.749999999898, 19395.04999999785, 19839.849999997197, 19971.99999999701, 19989.999999996988]"
19,4.399999999999999,1,"[10027.049999999072, 15121.899999995367, 18141.849999993166, 19479.04999999219, 19906.59999999188, 19985.999999991815, 19997.999999991807]"
19,4.499999999999998,1,"[9914.149999999998, 15040.449999999997, 18013.749999999993, 19423.450000000004, 19863.999999999993, 19972.44999999999, 19992.149999999994]"
19,4.599999999999998,1,"[9888.850000001083, 15015.25000000481, 18056.000000007014, 19428.900000007998, 19890.450000008328, 19972.000000008396, 19998.00000000842]"
19,4.6999999999999975,1,"[10032.199999997829, 15024.449999997967, 18018.55000000231, 19404.25000000433, 19851.35000000499, 19976.45000000517, 19998.000000005202]"
19,4.799999999999997,1,"[10131.700000002209, 15017.250000001499, 18020.149999997113, 19462.44999999502, 19886.449999994395, 19976.149999994275, 19997.999999994237]"
19,4.899999999999997,1,"[9828.449999998553, 14811.699999994933, 17900.199999992677, 19381.549999991606, 19859.999999991247, 19974.149999991176, 19997.999999991152]"
19,4.9999999999999964,1,"[9878.549999999977, 14822.849999999984, 17907.04999999998, 19414.499999999978, 19868.44999999999, 19966.44999999999, 19992.299999999996]"
