Seed,Theta,A,Payoff
28,4.0,1,"[29933.95, 44947.2, 54143.75, 58271.84999999999, 59603.65, 59915.6, 59975.85]"
28,4.1,1,"[30799.55, 46138.0, 55204.00000000001, 59128.200000000004, 60518.850000000006, 60908.500000000015, 60975.600000000006, 60987.8]"
28,4.199999999999999,1,"[31298.649999999998, 47332.649999999994, 56595.149999999994, 60636.55, 61696.8, 61919.700000000004, 61975.65]"
28,4.299999999999999,1,"[31610.049999999996, 47328.99999999999, 56799.64999999998, 61134.59999999998, 62545.799999999974, 62867.39999999998, 62981.09999999998]"
28,4.399999999999999,1,"[31970.199999999993, 47998.29999999999, 57480.94999999998, 61979.999999999985, 63533.849999999984, 63910.69999999998, 63980.79999999998]"
28,4.499999999999998,1,"[32549.399999999987, 48622.84999999999, 58682.04999999999, 63049.69999999999, 64596.54999999999, 64902.499999999985, 64986.999999999985]"
28,4.599999999999998,1,"[33297.59999999999, 49820.499999999985, 59942.74999999997, 64436.69999999997, 65636.99999999996, 65927.39999999997, 65993.39999999997]"
28,4.6999999999999975,1,"[33574.14999999999, 50286.049999999974, 60604.299999999974, 65199.39999999998, 66618.54999999996, 66919.59999999998, 66979.89999999998]"
28,4.799999999999997,1,"[33915.89999999999, 50890.84999999998, 60867.049999999974, 65723.19999999997, 67375.29999999997, 67905.09999999996, 67993.19999999997]"
28,4.899999999999997,1,"[35347.14999999998, 52702.59999999998, 62644.84999999998, 67247.54999999999, 68571.89999999997, 68944.64999999997]"
28,4.9999999999999964,1,"[34636.39999999998, 51912.99999999997, 62973.59999999998, 67844.15, 69418.69999999998, 69887.69999999998, 69992.84999999998]"
