Seed,Theta,A,Cost
22,4.0,1,"[18704.0, 17640.0, 9072.0, 3396.0, 888.0, 192.0, 36.0, 16.0]"
22,4.1,1,"[19114.20000000006, 17941.600000000475, 9479.200000000414, 3714.5999999999444, 856.900000000003, 213.19999999999982, 16.4]"
22,4.199999999999999,1,"[19576.20000000172, 18526.20000000154, 10042.20000000007, 3582.599999999949, 957.6000000000039, 235.19999999999976, 33.599999999999994]"
22,4.299999999999999,1,"[20231.49999999821, 19001.69999999842, 10113.59999999992, 3005.7000000000253, 752.4999999999984, 193.5000000000001, 60.19999999999997, 17.199999999999996]"
22,4.399999999999999,1,"[20614.000000000444, 19487.60000000007, 10529.199999999528, 4021.600000000058, 1069.1999999999973, 351.9999999999997, 70.39999999999998]"
22,4.499999999999998,1,"[20906.999999999996, 19867.499999999996, 10592.999999999998, 3842.9999999999995, 1219.4999999999998, 238.49999999999997, 53.99999999999999, 35.99999999999999]"
22,4.599999999999998,1,"[21458.99999999931, 20235.399999999696, 10745.600000000468, 3523.599999999954, 823.4000000000025, 174.7999999999998, 18.39999999999999]"
22,4.6999999999999975,1,"[21765.700000001878, 20463.800000001676, 11115.50000000023, 3962.09999999994, 1259.6000000000063, 361.89999999999947, 65.79999999999995, 18.79999999999999]"
22,4.799999999999997,1,"[22511.99999999805, 21211.199999998247, 11087.99999999978, 3777.6000000000518, 739.1999999999987, 71.99999999999996]"
22,4.899999999999997,1,"[22819.300000001054, 21956.900000000798, 12029.499999999465, 3714.200000000046, 950.5999999999968, 225.39999999999998, 48.99999999999998]"
22,4.9999999999999964,1,"[23689.999999999996, 22174.999999999996, 11494.999999999998, 3964.9999999999995, 989.9999999999999, 199.99999999999997, 39.99999999999997]"
