Seed,Theta,A,Payoff
22,4.0,1,"[29685.4, 44595.9, 53995.55, 58272.600000000006, 59682.6, 59940.0, 59988.0]"
22,4.1,1,"[30372.85, 45311.2, 54570.700000000004, 58878.00000000001, 60427.05, 60792.75, 60951.05]"
22,4.199999999999999,1,"[30690.649999999998, 46693.25, 55988.45, 60184.7, 61548.399999999994, 61907.0, 61987.6]"
22,4.299999999999999,1,"[31813.59999999999, 47345.84999999999, 56738.54999999999, 61136.39999999998, 62559.89999999998, 62962.349999999984]"
22,4.399999999999999,1,"[31973.449999999993, 47979.29999999999, 57964.19999999998, 62252.34999999999, 63596.64999999999, 63910.39999999999, 63980.79999999998, 63987.19999999998, 63987.19999999998]"
22,4.499999999999998,1,"[32071.59999999999, 48227.149999999994, 58147.34999999999, 62672.99999999999, 64408.499999999985, 64895.999999999985, 64980.499999999985]"
22,4.599999999999998,1,"[32786.749999999985, 49055.19999999998, 59035.949999999975, 63610.04999999997, 65452.19999999995, 65920.79999999996, 65993.39999999997]"
22,4.6999999999999975,1,"[33134.149999999994, 49977.14999999998, 59940.74999999997, 64676.29999999997, 66385.09999999996, 66886.84999999998, 66980.19999999997]"
22,4.799999999999997,1,"[34058.54999999999, 51235.199999999975, 61581.99999999997, 66293.79999999997, 67625.84999999998, 67931.99999999997]"
22,4.899999999999997,1,"[34140.69999999998, 51156.74999999998, 62004.89999999998, 66868.94999999998, 68518.34999999998, 68897.09999999998, 68979.79999999997]"
22,4.9999999999999964,1,"[35437.39999999998, 53125.449999999975, 63897.49999999997, 68229.29999999999, 69663.99999999999, 69957.84999999998, 69985.99999999999]"
