Seed,Theta,A,Social_Welfare
3,4.0,1,"[10127.55, 15202.650000000001, 18156.449999999997, 19442.6, 19886.6, 19982.15, 19998.0]"
3,4.1,1,"[9933.60000000038, 14845.05000000395, 18008.90000000626, 19368.750000007254, 19856.300000007606, 19971.850000007697]"
3,4.199999999999999,1,"[9955.199999998047, 14948.899999996225, 17946.199999999408, 19466.70000000162, 19911.85000000227, 19992.15000000238]"
3,4.299999999999999,1,"[9963.850000001985, 14998.800000003816, 17964.249999999935, 19319.899999997957, 19809.399999997244, 19959.849999997023, 19993.999999996973]"
3,4.399999999999999,1,"[10096.39999999902, 15121.449999995362, 18067.99999999321, 19443.649999992216, 19852.599999991915, 19964.14999999183, 19990.14999999181]"
3,4.499999999999998,1,"[9836.149999999994, 14885.099999999999, 17947.65, 19365.799999999996, 19866.449999999997, 19966.299999999996, 19991.999999999993, 19997.999999999993]"
3,4.599999999999998,1,"[10005.200000001176, 15036.150000004825, 18029.650000006994, 19417.800000007992, 19880.300000008327, 19978.150000008398, 19996.00000000841]"
3,4.6999999999999975,1,"[9804.649999997913, 14808.399999997659, 17927.900000002184, 19386.300000004303, 19835.85000000496, 19968.150000005167, 19992.30000000519, 19998.15000000521]"
3,4.799999999999997,1,"[10056.300000002186, 14873.750000001703, 17847.099999997372, 19311.69999999524, 19798.29999999453, 19973.849999994287, 19991.999999994237, 19997.999999994237]"
3,4.899999999999997,1,"[10138.399999998332, 15328.699999994555, 18161.79999999248, 19402.499999991574, 19856.099999991267, 19975.99999999116, 19995.999999991145]"
3,4.9999999999999964,1,"[9846.799999999992, 14863.449999999983, 17853.349999999984, 19358.499999999993, 19854.94999999999, 19985.849999999984, 19997.999999999993]"
