Seed,Theta,A,Payoff
37,4.0,1,"[30149.45, 45275.59999999999, 54258.049999999996, 58374.05, 59652.6, 59940.0, 59982.15, 59994.15]"
37,4.1,1,"[30852.35, 46170.59999999999, 55369.1, 59315.65000000001, 60677.00000000001, 60945.100000000006, 60981.55]"
37,4.199999999999999,1,"[30928.5, 46347.15, 55851.3, 60164.95, 61596.7, 61944.05, 61993.65]"
37,4.299999999999999,1,"[31283.09999999999, 47029.09999999999, 56493.29999999999, 61029.599999999984, 62446.64999999998, 62824.04999999998, 62962.19999999998]"
37,4.399999999999999,1,"[32058.849999999995, 48045.749999999985, 57951.64999999998, 62208.79999999999, 63604.099999999984, 63898.19999999998, 63974.39999999999, 63987.19999999998]"
37,4.499999999999998,1,"[32077.84999999999, 48162.89999999999, 58097.14999999999, 62984.59999999999, 64564.79999999999, 64882.999999999985, 64973.999999999985]"
37,4.599999999999998,1,"[33254.19999999999, 49635.14999999999, 59842.34999999998, 64218.59999999996, 65578.04999999996, 65894.54999999996, 65980.34999999996, 65993.54999999996]"
37,4.6999999999999975,1,"[34260.04999999999, 51339.79999999998, 61166.14999999998, 65406.04999999997, 66524.44999999997, 66879.34999999998, 66980.14999999997]"
37,4.799999999999997,1,"[34374.749999999985, 51546.89999999998, 61419.699999999975, 65852.99999999997, 67368.04999999997, 67877.59999999998, 67972.79999999996, 67993.19999999997]"
37,4.899999999999997,1,"[34548.54999999998, 51727.54999999998, 62212.59999999998, 66890.24999999997, 68510.54999999997, 68917.64999999998, 68979.44999999998, 68993.09999999998]"
37,4.9999999999999964,1,"[34894.349999999984, 51548.44999999998, 62517.299999999974, 67724.84999999998, 69454.74999999999, 69881.44999999998]"
