Seed,Theta,A,Social_Welfare
13,4.0,1,"[9820.599999999999, 14777.850000000006, 17873.25, 19335.85, 19846.149999999994, 19966.149999999994, 19994.0]"
13,4.1,1,"[9964.150000000405, 15099.250000004144, 18163.400000006375, 19508.55000000735, 19904.90000000764, 19988.150000007707, 19998.000000007713]"
13,4.199999999999999,1,"[10047.149999998011, 15075.449999996184, 18019.299999999515, 19397.550000001524, 19849.850000002174, 19966.30000000234, 19990.150000002373, 19996.000000002394]"
13,4.299999999999999,1,"[10149.750000002055, 15086.900000003847, 18082.949999999764, 19409.049999997835, 19854.44999999719, 19977.999999997002]"
13,4.399999999999999,1,"[10022.299999999075, 14968.29999999547, 17958.69999999329, 19341.249999992287, 19831.99999999193, 19961.999999991836, 19991.999999991807]"
13,4.499999999999998,1,"[10108.649999999998, 14935.449999999997, 17959.5, 19376.65, 19848.149999999994, 19967.69999999999, 19989.999999999993, 19995.999999999993]"
13,4.599999999999998,1,"[9781.750000001011, 14881.950000004712, 17976.80000000696, 19399.400000007983, 19881.550000008334, 19985.85000000841, 19995.850000008417]"
13,4.6999999999999975,1,"[10150.399999997786, 15233.749999998276, 18162.950000002536, 19438.550000004383, 19860.70000000501, 19960.20000000514, 19994.000000005202]"
13,4.799999999999997,1,"[9860.70000000211, 14804.450000001802, 17874.799999997325, 19338.69999999521, 19858.199999994453, 19983.849999994272]"
13,4.899999999999997,1,"[9934.19999999848, 14892.099999994869, 17995.599999992606, 19429.849999991566, 19870.299999991243, 19985.999999991167]"
13,4.9999999999999964,1,"[10055.599999999988, 15086.849999999984, 18140.249999999985, 19475.69999999999, 19898.299999999996, 19984.299999999996, 19997.999999999993]"
