Seed,Theta,A,Payoff
12,4.0,1,"[30313.45, 45090.3, 54072.95, 58205.899999999994, 59568.45, 59880.0, 59976.0]"
12,4.1,1,"[30324.1, 45563.600000000006, 54763.65, 59224.00000000001, 60579.100000000006, 60932.75000000001, 60987.8, 60993.90000000001]"
12,4.199999999999999,1,"[30858.749999999996, 46477.25, 55863.65, 60159.65, 61572.649999999994, 61925.6, 61993.8]"
12,4.299999999999999,1,"[31689.349999999995, 47617.09999999999, 57079.64999999999, 61191.749999999985, 62590.349999999984, 62943.14999999998, 62993.69999999998]"
12,4.399999999999999,1,"[32533.699999999993, 48730.14999999999, 58330.19999999998, 62342.249999999985, 63596.34999999999, 63916.64999999999, 63993.599999999984]"
12,4.499999999999998,1,"[32559.79999999999, 48761.44999999998, 58347.149999999994, 63038.94999999999, 64558.149999999994, 64889.499999999985, 64980.499999999985, 64993.499999999985]"
12,4.599999999999998,1,"[32655.04999999999, 49293.499999999985, 59545.59999999998, 64026.44999999996, 65524.79999999996, 65966.99999999997, 65993.39999999997]"
12,4.6999999999999975,1,"[33802.59999999999, 50651.64999999998, 60790.299999999974, 65339.44999999997, 66691.99999999997, 66966.49999999997]"
12,4.799999999999997,1,"[33846.499999999985, 50695.699999999975, 60836.59999999998, 65734.24999999997, 67456.09999999996, 67911.44999999998, 67986.39999999997]"
12,4.899999999999997,1,"[34097.44999999998, 51459.59999999998, 61922.449999999975, 66993.29999999997, 68572.79999999999, 68937.89999999997]"
12,4.9999999999999964,1,"[34862.249999999985, 52460.24999999998, 63020.799999999974, 67886.24999999997, 69545.04999999999, 69923.15, 69978.99999999999]"
